City_Or_Village,State,District,Pincode,Inst_Type,Institution_Name,Institution_Code,Ip_Sent,Ip_Type,Ip_Continent_Code,Ip_Continent_Came,Ip_Country_Code,Ip_Country_Name,Ip_Region_Code,Ip_Region_name,Ip_City,Ip_Zip,Ip_Location,Ip_Time_Zone,Ip_Currency,Ip_Connection,Ip_Latitude,Ip_Longitude,Inst_Latitude,Inst_Longitude,Haversine_Distance,Relevant_Date,Runtime
,JAMMU AND KASHMIR,ANANTNAG,192101,NVCT,Govt Industrial Training Institute Anantnag,GR01000003,117.222.195.28,ipv4,AS,Asia,IN,India,JK,Jammu and Kashmir,Jammu,180007,,,,,32.763599395752,74.8683013916016,,,,2021-04-29,2021-04-29 13:38:03
,JAMMU AND KASHMIR,ANANTNAG,192101,NVCT,Govt Industrial Training Institute Anantnag,GR01000003,46.101.244.211,ipv4,EU,Europe,DE,Germany,HE,Hesse,Frankfurt am Main,60311,,,,,50.1109008789062,8.68210029602051,,,,2021-04-29,2021-04-29 13:38:03
,JAMMU AND KASHMIR,BARAMULLA,193101,NVCT,Govt Industrial Training Institute Baramulla,GR01000004,169.149.45.212,ipv4,AS,Asia,IN,India,JK,Jammu and Kashmir,Srinagar,190019,,,,,34.0162010192871,74.8097991943359,,,,2021-04-29,2021-04-29 13:38:03
,JAMMU AND KASHMIR,KATHUA,184142,NVCT,Govt Industrial Training Institute Hiranagar,GR01000006,159.203.197.196,ipv4,NA,North America,US,United States,CA,California,San Francisco,94117,,,,,37.7691688537598,-122.442497253418,,,,2021-04-29,2021-04-29 13:38:03
,JAMMU AND KASHMIR,KISHTWAR,182204,NVCT,Govt Industrial Training Institute Kishtwar,GR01000007,117.220.138.120,ipv4,AS,Asia,IN,India,JK,Jammu and Kashmir,Jammu,180007,,,,,32.763599395752,74.8683013916016,33.3176,75.7649,103.82,2021-04-29,2021-04-29 13:38:03
,JAMMU AND KASHMIR,BANDIPORA,193502,NVCT,Govt Industrial Training Institute Bandipora,GR01000008,66.228.61.41,ipv4,NA,North America,US,United States,GA,Georgia,Atlanta,30309,,,,,33.7984580993652,-84.3882827758789,,,,2021-04-29,2021-04-29 13:38:03
,JAMMU AND KASHMIR,SHOPIAN,192303,NVCT,Govt Industrial Training Institute Shopian,GR01000013,206.189.153.224,ipv4,AS,Asia,SG,Singapore,01,South West,Singapore,,,,,,1.32000005245209,103.819801330566,,,,2021-04-29,2021-04-29 13:38:03
,JAMMU AND KASHMIR,SHOPIAN,192303,NVCT,Govt Industrial Training Institute Shopian,GR01000013,173.230.131.202,ipv4,NA,North America,US,United States,GA,Georgia,Atlanta,30309,,,,,33.7984580993652,-84.3882827758789,,,,2021-04-29,2021-04-29 13:38:03
,JAMMU AND KASHMIR,SHOPIAN,192303,NVCT,Govt Industrial Training Institute Shopian,GR01000013,169.149.57.212,ipv4,AS,Asia,IN,India,JK,Jammu and Kashmir,Srinagar,190019,,,,,34.0162010192871,74.8097991943359,,,,2021-04-29,2021-04-29 13:38:03
,JAMMU AND KASHMIR,SHOPIAN,192303,NVCT,Govt Industrial Training Institute Shopian,GR01000013,169.149.55.163,ipv4,AS,Asia,IN,India,JK,Jammu and Kashmir,Srinagar,190019,,,,,34.0162010192871,74.8097991943359,,,,2021-04-29,2021-04-29 13:38:03
,JAMMU AND KASHMIR,SHOPIAN,192303,NVCT,Govt Industrial Training Institute Shopian,GR01000013,169.149.55.138,ipv4,AS,Asia,IN,India,JK,Jammu and Kashmir,Srinagar,190019,,,,,34.0162010192871,74.8097991943359,,,,2021-04-29,2021-04-29 13:38:03
,JAMMU AND KASHMIR,SHOPIAN,192303,NVCT,Govt Industrial Training Institute Shopian,GR01000013,169.149.45.236,ipv4,AS,Asia,IN,India,JK,Jammu and Kashmir,Srinagar,190019,,,,,34.0162010192871,74.8097991943359,,,,2021-04-29,2021-04-29 13:38:03
,JAMMU AND KASHMIR,SHOPIAN,192303,NVCT,Govt Industrial Training Institute Shopian,GR01000013,169.149.1.14,ipv4,AS,Asia,IN,India,JK,Jammu and Kashmir,Srinagar,190019,,,,,34.0162010192871,74.8097991943359,,,,2021-04-29,2021-04-29 13:38:03
,JAMMU AND KASHMIR,SHOPIAN,192303,NVCT,Govt Industrial Training Institute Shopian,GR01000013,167.99.76.178,ipv4,AS,Asia,SG,Singapore,01,South West,Singapore,,,,,,1.32000005245209,103.819801330566,,,,2021-04-29,2021-04-29 13:38:03
,JAMMU AND KASHMIR,SHOPIAN,192303,NVCT,Govt Industrial Training Institute Shopian,GR01000013,34.232.105.56,ipv4,NA,North America,US,United States,VA,Virginia,Ashburn,20147,,,,,39.043701171875,-77.4741973876953,,,,2021-04-29,2021-04-29 13:38:03
,JAMMU AND KASHMIR,RAMBAN,182144,NVCT,Govt Industrial Training Institute Ramban,GR01000014,205.253.199.103,ipv4,AS,Asia,IN,India,JK,Jammu and Kashmir,Jammu,181221,,,,,32.8120193481445,74.9033432006836,,,,2021-04-29,2021-04-29 13:38:03
,JAMMU AND KASHMIR,RAMBAN,182144,NVCT,Govt Industrial Training Institute Ramban,GR01000014,169.149.1.97,ipv4,AS,Asia,IN,India,JK,Jammu and Kashmir,Srinagar,190019,,,,,34.0162010192871,74.8097991943359,,,,2021-04-29,2021-04-29 13:38:03
,JAMMU AND KASHMIR,KUPWARA,193222,NVCT,Govt Industrial Training Institute Kupwara,GR01000017,205.253.163.215,ipv4,AS,Asia,IN,India,JK,Jammu and Kashmir,Jammu,181221,,,,,32.8120193481445,74.9033432006836,,,,2021-04-29,2021-04-29 13:38:03
,JAMMU AND KASHMIR,KUPWARA,193222,NVCT,Govt Industrial Training Institute Kupwara,GR01000017,169.149.1.126,ipv4,AS,Asia,IN,India,JK,Jammu and Kashmir,Srinagar,190019,,,,,34.0162010192871,74.8097991943359,,,,2021-04-29,2021-04-29 13:38:03
,JAMMU AND KASHMIR,KUPWARA,193222,NVCT,Govt Industrial Training Institute Kupwara,GR01000017,169.149.0.202,ipv4,AS,Asia,IN,India,JK,Jammu and Kashmir,Srinagar,190019,,,,,34.0162010192871,74.8097991943359,,,,2021-04-29,2021-04-29 13:38:03
,JAMMU AND KASHMIR,KUPWARA,193222,NVCT,Govt Industrial Training Institute Kupwara,GR01000017,169.149.0.160,ipv4,AS,Asia,IN,India,JK,Jammu and Kashmir,Srinagar,190019,,,,,34.0162010192871,74.8097991943359,,,,2021-04-29,2021-04-29 13:38:03
,JAMMU AND KASHMIR,BADGAM,191111,NVCT,Govt Industrial Training Institute Budgam,GR01000018,169.149.19.162,ipv4,AS,Asia,IN,India,JK,Jammu and Kashmir,Srinagar,190019,,,,,34.0162010192871,74.8097991943359,,,,2021-04-29,2021-04-29 13:38:03
,JAMMU AND KASHMIR,BADGAM,191111,NVCT,Govt Industrial Training Institute Budgam,GR01000018,13.251.27.146,ipv4,AS,Asia,SG,Singapore,01,South West,Singapore,,,,,,1.32000005245209,103.819801330566,,,,2021-04-29,2021-04-29 13:38:03
,JAMMU AND KASHMIR,BARAMULLA,193123,NVCT,Govt Industrial Training Institute Uri,GR01000021,172.104.162.32,ipv4,AS,Asia,SG,Singapore,01,South West,Singapore,,,,,,1.32000005245209,103.819801330566,,,,2021-04-29,2021-04-29 13:38:03
,JAMMU AND KASHMIR,BARAMULLA,193121,NVCT,Govt Industrial Training Institute Pattan,GR01000026,169.149.57.100,ipv4,AS,Asia,IN,India,JK,Jammu and Kashmir,Srinagar,190019,,,,,34.0162010192871,74.8097991943359,,,,2021-04-29,2021-04-29 13:38:03
,JAMMU AND KASHMIR,BARAMULLA,193121,NVCT,Govt Industrial Training Institute Pattan,GR01000026,169.149.38.244,ipv4,AS,Asia,IN,India,JK,Jammu and Kashmir,Srinagar,190008,,,,,34.0635986328125,74.8184967041016,,,,2021-04-29,2021-04-29 13:38:03
,JAMMU AND KASHMIR,BARAMULLA,193121,NVCT,Govt Industrial Training Institute Pattan,GR01000026,169.149.38.154,ipv4,AS,Asia,IN,India,JK,Jammu and Kashmir,Srinagar,190019,,,,,34.0162010192871,74.8097991943359,,,,2021-04-29,2021-04-29 13:38:03
,JAMMU AND KASHMIR,KULGAM,192231,NVCT,Govt Industrial Training Institute Kulgam,GR01000033,205.253.138.197,ipv4,AS,Asia,IN,India,JK,Jammu and Kashmir,Jammu,184141,,,,,32.7983207702637,74.9151611328125,,,,2021-04-29,2021-04-29 13:38:03
,JAMMU AND KASHMIR,KULGAM,192231,NVCT,Govt Industrial Training Institute Kulgam,GR01000033,195.123.246.39,ipv4,EU,Europe,CZ,Czechia,10,Hlavní m?sto Praha,Prague,106 00,,,,,50.0512809753418,14.4928197860718,,,,2021-04-29,2021-04-29 13:38:03
,JAMMU AND KASHMIR,KULGAM,192231,NVCT,Govt Industrial Training Institute Kulgam,GR01000033,185.93.183.25,ipv4,EU,Europe,IT,Italy,25,Lombardy,Milan,20121,,,,,45.4720001220703,9.19200038909912,,,,2021-04-29,2021-04-29 13:38:03
,JAMMU AND KASHMIR,KULGAM,192231,NVCT,Govt Industrial Training Institute Kulgam,GR01000033,169.149.59.49,ipv4,AS,Asia,IN,India,JK,Jammu and Kashmir,Srinagar,190019,,,,,34.0162010192871,74.8097991943359,,,,2021-04-29,2021-04-29 13:38:03
,JAMMU AND KASHMIR,KULGAM,192231,NVCT,Govt Industrial Training Institute Kulgam,GR01000033,169.149.57.86,ipv4,AS,Asia,IN,India,JK,Jammu and Kashmir,Srinagar,190019,,,,,34.0162010192871,74.8097991943359,,,,2021-04-29,2021-04-29 13:38:03
,JAMMU AND KASHMIR,KULGAM,192231,NVCT,Govt Industrial Training Institute Kulgam,GR01000033,169.149.57.40,ipv4,AS,Asia,IN,India,JK,Jammu and Kashmir,Srinagar,190019,,,,,34.0162010192871,74.8097991943359,,,,2021-04-29,2021-04-29 13:38:03
,JAMMU AND KASHMIR,KULGAM,192231,NVCT,Govt Industrial Training Institute Kulgam,GR01000033,169.149.55.211,ipv4,AS,Asia,IN,India,JK,Jammu and Kashmir,Srinagar,190019,,,,,34.0162010192871,74.8097991943359,,,,2021-04-29,2021-04-29 13:38:03
,JAMMU AND KASHMIR,KULGAM,192231,NVCT,Govt Industrial Training Institute Kulgam,GR01000033,169.149.55.62,ipv4,AS,Asia,IN,India,JK,Jammu and Kashmir,Srinagar,190019,,,,,34.0162010192871,74.8097991943359,,,,2021-04-29,2021-04-29 13:38:03
,JAMMU AND KASHMIR,KULGAM,192231,NVCT,Govt Industrial Training Institute Kulgam,GR01000033,169.149.28.184,ipv4,AS,Asia,IN,India,JK,Jammu and Kashmir,Srinagar,190019,,,,,34.0162010192871,74.8097991943359,,,,2021-04-29,2021-04-29 13:38:03
,JAMMU AND KASHMIR,KULGAM,192231,NVCT,Govt Industrial Training Institute Kulgam,GR01000033,169.149.28.157,ipv4,AS,Asia,IN,India,JK,Jammu and Kashmir,Srinagar,190019,,,,,34.0162010192871,74.8097991943359,,,,2021-04-29,2021-04-29 13:38:03
,JAMMU AND KASHMIR,KULGAM,192231,NVCT,Govt Industrial Training Institute Kulgam,GR01000033,159.203.32.127,ipv4,NA,North America,CA,Canada,ON,Ontario,Toronto,M3H 6A7,,,,,43.7031707763672,-79.5121917724609,,,,2021-04-29,2021-04-29 13:38:03
,JAMMU AND KASHMIR,KULGAM,192231,NVCT,Govt Industrial Training Institute Kulgam,GR01000033,82.118.17.117,ipv4,EU,Europe,UA,Ukraine,63,Kharkiv,Kharkiv,61000,,,,,49.9934997558594,36.2304000854492,,,,2021-04-29,2021-04-29 13:38:03
,JAMMU AND KASHMIR,KUPWARA,193221,NVCT,Govt Industrial Training Institute Handwara,GR01000036,182.66.7.165,ipv4,AS,Asia,IN,India,WB,West Bengal,Kolkata,700013,,,,,22.5599994659424,88.3529968261719,,,,2021-04-29,2021-04-29 13:38:03
,JAMMU AND KASHMIR,KUPWARA,193221,NVCT,Govt Industrial Training Institute Handwara,GR01000036,182.66.7.93,ipv4,AS,Asia,IN,India,WB,West Bengal,Kolkata,700013,,,,,22.5639991760254,88.3550033569336,,,,2021-04-29,2021-04-29 13:38:03
,JAMMU AND KASHMIR,KUPWARA,193221,NVCT,Govt Industrial Training Institute Handwara,GR01000036,169.149.45.200,ipv4,AS,Asia,IN,India,JK,Jammu and Kashmir,Srinagar,190019,,,,,34.0162010192871,74.8097991943359,,,,2021-04-29,2021-04-29 13:38:03
,JAMMU AND KASHMIR,KUPWARA,193221,NVCT,Govt Industrial Training Institute Handwara,GR01000036,68.183.227.191,ipv4,AS,Asia,SG,Singapore,01,South West,Singapore,,,,,,1.32000005245209,103.819801330566,,,,2021-04-29,2021-04-29 13:38:03
,JAMMU AND KASHMIR,KUPWARA,193221,NVCT,Govt Industrial Training Institute Handwara,GR01000036,59.98.187.238,ipv4,AS,Asia,IN,India,JK,Jammu and Kashmir,Jammu,180001,,,,,32.7266006469727,74.8570022583008,,,,2021-04-29,2021-04-29 13:38:03
,JAMMU AND KASHMIR,KUPWARA,193221,NVCT,Govt Industrial Training Institute Handwara,GR01000036,59.98.186.169,ipv4,AS,Asia,IN,India,JK,Jammu and Kashmir,Jammu,180001,,,,,32.7266006469727,74.8570022583008,,,,2021-04-29,2021-04-29 13:38:03
,JAMMU AND KASHMIR,KUPWARA,193221,NVCT,Govt Industrial Training Institute Handwara,GR01000036,59.98.184.85,ipv4,AS,Asia,IN,India,JK,Jammu and Kashmir,Jammu,180001,,,,,32.7266006469727,74.8570022583008,,,,2021-04-29,2021-04-29 13:38:03
,JAMMU AND KASHMIR,BARAMULLA,193201,NVCT,Govt Industrial Training Institute Sopore,GR01000038,169.149.38.154,ipv4,AS,Asia,IN,India,JK,Jammu and Kashmir,Srinagar,190019,,,,,34.0162010192871,74.8097991943359,,,,2021-04-29,2021-04-29 13:38:03
,JAMMU AND KASHMIR,BARAMULLA,193201,NVCT,Govt Industrial Training Institute Sopore,GR01000038,50.116.32.215,ipv4,NA,North America,US,United States,GA,Georgia,Atlanta,30309,,,,,33.7984580993652,-84.3882827758789,,,,2021-04-29,2021-04-29 13:38:03
,JAMMU AND KASHMIR,BADGAM,191112,NVCT,Govt Industrial Training Institute Charar,GR01000039,169.149.59.153,ipv4,AS,Asia,IN,India,JK,Jammu and Kashmir,Srinagar,190019,,,,,34.0162010192871,74.8097991943359,,,,2021-04-29,2021-04-29 13:38:03
,PUNJAB,MANSA,151505,NVCT,Govt Industrial Training Institute(SC),GR03000078,103.41.46.97,ipv4,AS,Asia,IN,India,PB,Punjab,Bathinda,151001,,,,,30.2110004425049,74.9455032348633,30.0456,75.4085,48.18,2021-04-29,2021-04-29 13:38:03
,PUNJAB,AMRITSAR,143001,NVCT,"Goverment Institute of Garments Technology, hALL GATE, aMRITSAR",GR03000319,117.199.95.70,ipv4,AS,Asia,IN,India,PB,Punjab,Amritsar,143001,,,,,31.6340007781982,74.8722991943359,31.6311,74.875,0.41,2021-04-29,2021-04-29 13:38:03
,PUNJAB,AMRITSAR,143001,NVCT,"Goverment Institute of Garments Technology, hALL GATE, aMRITSAR",GR03000319,117.199.94.181,ipv4,AS,Asia,IN,India,PB,Punjab,Amritsar,143040,,,,,31.6308898925781,74.8714981079102,31.6311,74.875,0.33,2021-04-29,2021-04-29 13:38:03
,PUNJAB,AMRITSAR,143001,NVCT,"Goverment Institute of Garments Technology, hALL GATE, aMRITSAR",GR03000319,117.199.91.101,ipv4,AS,Asia,IN,India,PB,Punjab,Amritsar,143006,,,,,31.5990009307861,74.9092025756836,31.6311,74.875,4.82,2021-04-29,2021-04-29 13:38:03
,PUNJAB,AMRITSAR,143001,NVCT,"Goverment Institute of Garments Technology, hALL GATE, aMRITSAR",GR03000319,117.199.90.44,ipv4,AS,Asia,IN,India,PB,Punjab,Amritsar,143040,,,,,31.6308898925781,74.8714981079102,31.6311,74.875,0.33,2021-04-29,2021-04-29 13:38:03
,PUNJAB,AMRITSAR,143001,NVCT,"Goverment Institute of Garments Technology, hALL GATE, aMRITSAR",GR03000319,117.199.89.118,ipv4,AS,Asia,IN,India,PB,Punjab,Amritsar,143005,,,,,31.6376991271973,74.8258972167969,31.6311,74.875,4.71,2021-04-29,2021-04-29 13:38:03
,PUNJAB,AMRITSAR,143001,NVCT,"Goverment Institute of Garments Technology, hALL GATE, aMRITSAR",GR03000319,117.199.88.124,ipv4,AS,Asia,IN,India,PB,Punjab,Amritsar,143006,,,,,31.5990009307861,74.9092025756836,31.6311,74.875,4.82,2021-04-29,2021-04-29 13:38:03
,PUNJAB,AMRITSAR,143001,NVCT,"Goverment Institute of Garments Technology, hALL GATE, aMRITSAR",GR03000319,117.199.88.117,ipv4,AS,Asia,IN,India,PB,Punjab,Amritsar,143006,,,,,31.5990009307861,74.9092025756836,31.6311,74.875,4.82,2021-04-29,2021-04-29 13:38:03
,PUNJAB,AMRITSAR,143001,NVCT,"Goverment Institute of Garments Technology, hALL GATE, aMRITSAR",GR03000319,117.199.88.108,ipv4,AS,Asia,IN,India,PB,Punjab,Amritsar,143006,,,,,31.5990009307861,74.9092025756836,31.6311,74.875,4.82,2021-04-29,2021-04-29 13:38:03
,PUNJAB,AMRITSAR,143001,NVCT,"Goverment Institute of Garments Technology, hALL GATE, aMRITSAR",GR03000319,117.199.85.131,ipv4,AS,Asia,IN,India,PB,Punjab,Amritsar,143006,,,,,31.5990009307861,74.9092025756836,31.6311,74.875,4.82,2021-04-29,2021-04-29 13:38:03
,PUNJAB,AMRITSAR,143001,NVCT,"Goverment Institute of Garments Technology, hALL GATE, aMRITSAR",GR03000319,117.199.84.213,ipv4,AS,Asia,IN,India,PB,Punjab,Amritsar,143001,,,,,31.6340007781982,74.8722991943359,31.6311,74.875,0.41,2021-04-29,2021-04-29 13:38:03
,PUNJAB,AMRITSAR,143001,NVCT,"Goverment Institute of Garments Technology, hALL GATE, aMRITSAR",GR03000319,117.199.82.99,ipv4,AS,Asia,IN,India,PB,Punjab,Amritsar,143040,,,,,31.6308898925781,74.8714981079102,31.6311,74.875,0.33,2021-04-29,2021-04-29 13:38:03
,PUNJAB,AMRITSAR,143001,NVCT,"Goverment Institute of Garments Technology, hALL GATE, aMRITSAR",GR03000319,59.89.44.120,ipv4,AS,Asia,IN,India,JK,Jammu and Kashmir,Jammu,180005,,,,,32.7472991943359,74.8478012084961,31.6311,74.875,124.14,2021-04-29,2021-04-29 13:38:03
,RAJASTHAN,NAGAUR,0,NVCT,Government Industrial Training Institute Kuchmancity,GR08000085,164.100.145.28,ipv4,AS,Asia,IN,India,RJ,Rajasthan,Jaipur,302001,,,,,26.9123992919922,75.7873001098633,,,,2021-04-29,2021-04-29 13:38:03
,RAJASTHAN,GANGANAGAR,335701,NVCT,Government Industrail Training Institute Anupgarh,GR08000113,42.106.3.221,ipv4,AS,Asia,IN,India,GJ,Gujarat,Ahmedabad,380050,,,,,22.9720993041992,72.6121978759766,,,,2021-04-29,2021-04-29 13:38:03
,RAJASTHAN,GANGANAGAR,335701,NVCT,Government Industrail Training Institute Anupgarh,GR08000113,42.106.1.82,ipv4,AS,Asia,IN,India,GJ,Gujarat,Ahmedabad,380050,,,,,22.9720993041992,72.6121978759766,,,,2021-04-29,2021-04-29 13:38:03
,RAJASTHAN,JHUNJHUNU,333001,NVCT,Government Industrial Training Institute Jhunjhunu,GR08000467,59.98.231.99,ipv4,AS,Asia,IN,India,RJ,Rajasthan,Kota,324008,,,,,25.2253398895264,75.8330612182617,,,,2021-04-29,2021-04-29 13:38:03
,RAJASTHAN,JODHPUR,342601,NVCT,"Government Industrial Training Institute, PIPAR CITY (JODHPUR)",GR08000959,59.98.234.15,ipv4,AS,Asia,IN,India,RJ,Rajasthan,Jodhpur,342011,,,,,26.2565002441406,73.0522994995117,,,,2021-04-29,2021-04-29 13:38:03
,RAJASTHAN,TONK,304001,NVCT,Government Industrial Training Institute Tonk,GR08000967,45.119.91.43,ipv4,AS,Asia,IN,India,RJ,Rajasthan,Jaipur,302029,,,,,26.8215999603271,75.77490234375,26.0,75.0,119.59,2021-04-29,2021-04-29 13:38:03
,BIHAR,SUPAUL,854340,NVCT,"Govt Industrial Training Institute, Birpur",GR10000043,117.241.237.240,ipv4,AS,Asia,IN,India,AS,Assam,Guwahati,781025,,,,,26.1179008483887,91.8757019042969,,,,2021-04-29,2021-04-29 13:38:03
,BIHAR,BUXAR,802101,NVCT,Govt Industrial Training Institute,GR10000044,182.71.118.110,ipv4,AS,Asia,IN,India,BR,Bihar,Buxar,824129,,,,,25.5755004882812,83.9804000854492,,,,2021-04-29,2021-04-29 13:38:03
,BIHAR,MUZAFFARPUR,842001,NVCT,Govt Industrial Training Institute,GR10000052,47.11.120.235,ipv4,AS,Asia,IN,India,WB,West Bengal,Kolkata,700001,,,,,22.5727005004883,88.3458023071289,26.1102,85.3835,494.72,2021-04-29,2021-04-29 13:38:03
,BIHAR,MUZAFFARPUR,842001,NVCT,Govt Industrial Training Institute,GR10000052,47.11.116.10,ipv4,AS,Asia,IN,India,WB,West Bengal,Kolkata,700001,,,,,22.5727005004883,88.3458023071289,26.1102,85.3835,494.72,2021-04-29,2021-04-29 13:38:03
,BIHAR,MUZAFFARPUR,842001,NVCT,Govt Industrial Training Institute,GR10000052,47.11.111.185,ipv4,AS,Asia,IN,India,WB,West Bengal,Kolkata,700001,,,,,22.5727005004883,88.3458023071289,26.1102,85.3835,494.72,2021-04-29,2021-04-29 13:38:03
,ASSAM,CACHAR,788026,NVCT,"Govt Industrial Training Institute, Srikona",GR18000005,47.29.223.162,ipv4,AS,Asia,IN,India,AS,Assam,Guwahati,781005,,,,,26.1432991027832,91.7898025512695,24.8389,92.7231,172.66,2021-04-29,2021-04-29 13:38:03
,ASSAM,DHUBRI,783339,NVCT,"Govt Industrial Training Institute, South Salmara",GR18000019,47.29.222.218,ipv4,AS,Asia,IN,India,AS,Assam,Guwahati,781005,,,,,26.1432991027832,91.7898025512695,26.1259,90.0335,175.34,2021-04-29,2021-04-29 13:38:03
,ASSAM,DHUBRI,783339,NVCT,"Govt Industrial Training Institute, South Salmara",GR18000019,47.29.217.132,ipv4,AS,Asia,IN,India,AS,Assam,Guwahati,781005,,,,,26.1432991027832,91.7898025512695,26.1259,90.0335,175.34,2021-04-29,2021-04-29 13:38:03
,ASSAM,DHUBRI,783339,NVCT,"Govt Industrial Training Institute, South Salmara",GR18000019,47.29.196.36,ipv4,AS,Asia,IN,India,AS,Assam,Guwahati,781005,,,,,26.1432991027832,91.7898025512695,26.1259,90.0335,175.34,2021-04-29,2021-04-29 13:38:03
,MAHARASHTRA,NAGPUR,440022,NVCT,"Government Industrial Training Institute, Nagpur,",GR27000011,117.207.36.155,ipv4,AS,Asia,IN,India,MH,Maharashtra,Nagpur,440017,,,,,21.1236991882324,79.1404037475586,21.1279,79.0723,7.08,2021-04-29,2021-04-29 13:38:03
,MAHARASHTRA,SATARA,415124,NVCT,"Government Industrial Training Institute, Karad, Dist: Satara",GR27000019,47.11.121.30,ipv4,AS,Asia,IN,India,WB,West Bengal,Kolkata,700001,,,,,22.5727005004883,88.3458023071289,17.28,74.18,1592.43,2021-04-29,2021-04-29 13:38:03
,MAHARASHTRA,SOLAPUR,413004,NVCT,"Government Industrial Training Institute, Solapur, Dist: Solapur",GR27000022,117.211.139.32,ipv4,AS,Asia,IN,India,GJ,Gujarat,Vadodara,390002,,,,,22.3321990966797,73.1968994140625,17.6429,75.8984,592.89,2021-04-29,2021-04-29 13:38:03
,MAHARASHTRA,SOLAPUR,413004,NVCT,"Government Industrial Training Institute, Solapur, Dist: Solapur",GR27000022,117.211.138.163,ipv4,AS,Asia,IN,India,GJ,Gujarat,Vadodara,390002,,,,,22.3321990966797,73.1968994140625,17.6429,75.8984,592.89,2021-04-29,2021-04-29 13:38:03
,MAHARASHTRA,SOLAPUR,413004,NVCT,"Government Industrial Training Institute, Solapur, Dist: Solapur",GR27000022,117.211.137.41,ipv4,AS,Asia,IN,India,GJ,Gujarat,Vadodara,390006,,,,,22.3206005096436,73.223503112793,17.6429,75.8984,590.44,2021-04-29,2021-04-29 13:38:03
,MAHARASHTRA,SOLAPUR,413004,NVCT,"Government Industrial Training Institute, Solapur, Dist: Solapur",GR27000022,117.211.137.11,ipv4,AS,Asia,IN,India,GJ,Gujarat,Vadodara,390009,,,,,22.2616004943848,73.2117004394531,17.6429,75.8984,585.28,2021-04-29,2021-04-29 13:38:03
,MAHARASHTRA,PARBHANI,431401,NVCT,"Government Industrial Training Institute, Parbhani, Dist: Parbhani",GR27000036,103.115.129.113,ipv4,AS,Asia,IN,India,MH,Maharashtra,Parbhani,431401,,,,,19.2577991485596,76.7736968994141,,,,2021-04-29,2021-04-29 13:38:03
,MAHARASHTRA,PARBHANI,431401,NVCT,"Government Industrial Training Institute, Parbhani, Dist: Parbhani",GR27000036,103.115.129.111,ipv4,AS,Asia,IN,India,MH,Maharashtra,Parbhani,431401,,,,,19.2577991485596,76.7736968994141,,,,2021-04-29,2021-04-29 13:38:03
,MAHARASHTRA,PARBHANI,431401,NVCT,"Government Industrial Training Institute, Parbhani, Dist: Parbhani",GR27000036,103.115.129.108,ipv4,AS,Asia,IN,India,MH,Maharashtra,Parbhani,431401,,,,,19.2577991485596,76.7736968994141,,,,2021-04-29,2021-04-29 13:38:03
,MAHARASHTRA,PUNE,410502,NVCT,"Government Industrial Training Institute (Adivasi), Manikdoh, Dist: Pune",GR27000059,182.66.152.198,ipv4,AS,Asia,IN,India,WB,West Bengal,Kolkata,700013,,,,,22.5639991760254,88.3550033569336,,,,2021-04-29,2021-04-29 13:38:03
,MAHARASHTRA,PUNE,413106,NVCT,"Government Industrial Training Institute, Indapur, Dist: Pune",GR27000060,47.11.101.153,ipv4,AS,Asia,IN,India,WB,West Bengal,Kolkata,700001,,,,,22.5727005004883,88.3458023071289,,,,2021-04-29,2021-04-29 13:38:03
,MAHARASHTRA,PUNE,413115,NVCT,"Government Industrial Training Institute, Malegaon (Bk), Dist: Pune",GR27000065,117.214.126.17,ipv4,AS,Asia,IN,India,MH,Maharashtra,Pune,411001,,,,,18.5317993164062,73.8805999755859,18.1345,74.5014,79.03,2021-04-29,2021-04-29 13:38:03
,MAHARASHTRA,NAGPUR,441302,NVCT,"Government Industrial Training Institute, Katol, Dist: Nagpur",GR27000082,103.252.171.9,ipv4,AS,Asia,IN,India,MH,Maharashtra,Nagpur,440003,,,,,21.1303997039795,79.0898971557617,19.3526,75.5859,415.57,2021-04-29,2021-04-29 13:38:03
,MAHARASHTRA,PALGHAR,401603,NVCT,"Government Industrial Training Institute (Adivasi), Jawhar, Dist: Thane",GR27000158,182.66.146.40,ipv4,AS,Asia,IN,India,WB,West Bengal,Kolkata,700013,,,,,22.5599994659424,88.3529968261719,19.9163,73.2302,1593.91,2021-04-29,2021-04-29 13:38:03
,MAHARASHTRA,YAVATMAL,444204,NVCT,"Government Industrial Training Institute, Pusad, Dist: Yavatmal",GR27000291,157.50.103.133,ipv4,AS,Asia,IN,India,TN,Tamil Nadu,Chennai,600001,,,,,13.0523996353149,80.2508010864258,19.9103,77.5687,814.35,2021-04-29,2021-04-29 13:38:03
,MAHARASHTRA,YAVATMAL,444204,NVCT,"Government Industrial Training Institute, Pusad, Dist: Yavatmal",GR27000291,47.11.105.62,ipv4,AS,Asia,IN,India,WB,West Bengal,Kolkata,700001,,,,,22.5727005004883,88.3458023071289,19.9103,77.5687,1155.16,2021-04-29,2021-04-29 13:38:03
,MAHARASHTRA,AHMEDNAGAR,422604,NVCT,"Government Industrial Training Institute (Adivasi), Rajur, Dist: Ahmednagar",GR27000294,47.11.119.253,ipv4,AS,Asia,IN,India,WB,West Bengal,Kolkata,700001,,,,,22.5727005004883,88.3458023071289,19.5204,73.866,1539.77,2021-04-29,2021-04-29 13:38:03
