Country,City,Area,Area_Clean,Count,Relevant_Week,Relevant_Date,Runtime
India,Indore,Gangwal Bus Stand,Gangwal Bus Stand,36,Week 13-2023,2023-03-27,2023-03-27 10:58:25
India,Indore,Navlakha,Navlakha,43,Week 13-2023,2023-03-27,2023-03-27 10:58:25
India,Indore,Ranjeet Hanuman,Ranjeet Hanuman,35,Week 13-2023,2023-03-27,2023-03-27 10:58:25
India,Indore,Jail Road,Jail Road,35,Week 13-2023,2023-03-27,2023-03-27 10:58:25
India,Indore,Bombay Bazaar,Bombay Bazaar,18,Week 13-2023,2023-03-27,2023-03-27 10:58:25
India,Goa,Panaji,Panaji,474,Week 13-2023,2023-03-27,2023-03-27 10:58:25
India,Goa,Anjuna,Anjuna,222,Week 13-2023,2023-03-27,2023-03-27 10:58:25
India,Goa,Candolim,Candolim,210,Week 13-2023,2023-03-27,2023-03-27 10:58:25
India,Goa,Calangute,Calangute,384,Week 13-2023,2023-03-27,2023-03-27 10:58:25
India,Goa,Baga,Baga,236,Week 13-2023,2023-03-27,2023-03-27 10:58:25
India,Goa,Vagator,Vagator,162,Week 13-2023,2023-03-27,2023-03-27 10:58:25
India,Goa,Margao,Margao,361,Week 13-2023,2023-03-27,2023-03-27 10:58:25
India,Goa,Arambol,Arambol,111,Week 13-2023,2023-03-27,2023-03-27 10:58:25
India,Goa,Cavelossim,Cavelossim,92,Week 13-2023,2023-03-27,2023-03-27 10:58:25
India,Goa,Penha De Franca,Penha De Franca,105,Week 13-2023,2023-03-27,2023-03-27 10:58:25
India,Goa,Benaulim,Benaulim,117,Week 13-2023,2023-03-27,2023-03-27 10:58:25
India,Goa,Colva,Colva,112,Week 13-2023,2023-03-27,2023-03-27 10:58:25
India,Goa,Nerul,Nerul,31,Week 13-2023,2023-03-27,2023-03-27 10:58:25
India,Goa,Mapusa,Mapusa,170,Week 13-2023,2023-03-27,2023-03-27 10:58:25
India,Goa,Betalbatim,Betalbatim,25,Week 13-2023,2023-03-27,2023-03-27 10:58:25
India,Goa,Bambolim,Bambolim,59,Week 13-2023,2023-03-27,2023-03-27 10:58:25
India,Goa,Palolem,Palolem,127,Week 13-2023,2023-03-27,2023-03-27 10:58:25
India,Goa,Majorda,Majorda,74,Week 13-2023,2023-03-27,2023-03-27 10:58:25
India,Goa,Assagao,Assagao,60,Week 13-2023,2023-03-27,2023-03-27 10:58:25
India,Goa,Vasco,Vasco,175,Week 13-2023,2023-03-27,2023-03-27 10:58:25
India,Goa,Ponda,Ponda,181,Week 13-2023,2023-03-27,2023-03-27 10:58:25
India,Goa,Bogmalo,Bogmalo,30,Week 13-2023,2023-03-27,2023-03-27 10:58:25
India,Goa,Old Goa,Old Goa,66,Week 13-2023,2023-03-27,2023-03-27 10:58:25
India,Goa,Quepem,Quepem,59,Week 13-2023,2023-03-27,2023-03-27 10:58:25
India,Goa,Moira,Moira,10,Week 13-2023,2023-03-27,2023-03-27 10:58:25
India,Goa,Bicholim,Bicholim,49,Week 13-2023,2023-03-27,2023-03-27 10:58:25
India,Goa,Chicalim,Chicalim,53,Week 13-2023,2023-03-27,2023-03-27 10:58:25
India,Chandigarh,Chandigarh Industrial Area,Chandigarh Industrial Area,173,Week 13-2023,2023-03-27,2023-03-27 10:58:25
India,Chandigarh,"Sector 26, Chandigarh","Sector 26, Chandigarh",51,Week 13-2023,2023-03-27,2023-03-27 10:58:25
India,Chandigarh,"Sector 7, Chandigarh","Sector 7, Chandigarh",53,Week 13-2023,2023-03-27,2023-03-27 10:58:25
India,Chandigarh,"Sector 35, Chandigarh","Sector 35, Chandigarh",75,Week 13-2023,2023-03-27,2023-03-27 10:58:25
India,Chandigarh,"Sector 8, Chandigarh","Sector 8, Chandigarh",52,Week 13-2023,2023-03-27,2023-03-27 10:58:25
India,Chandigarh,"Sector 9, Panchkula","Sector 9, Panchkula",41,Week 13-2023,2023-03-27,2023-03-27 10:58:25
India,Chandigarh,"Phase 5, Mohali","Phase 5, Mohali",98,Week 13-2023,2023-03-27,2023-03-27 10:58:25
India,Chandigarh,"Sector 9, Chandigarh","Sector 9, Chandigarh",44,Week 13-2023,2023-03-27,2023-03-27 10:58:25
India,Chandigarh,Kharar Road,Kharar Road,420,Week 13-2023,2023-03-27,2023-03-27 10:58:25
India,Chandigarh,"Phase 3, Mohali","Phase 3, Mohali",85,Week 13-2023,2023-03-27,2023-03-27 10:58:25
India,Chandigarh,"Sector 17, Chandigarh","Sector 17, Chandigarh",43,Week 13-2023,2023-03-27,2023-03-27 10:58:25
India,Chandigarh,"Sector 34, Chandigarh","Sector 34, Chandigarh",33,Week 13-2023,2023-03-27,2023-03-27 10:58:25
India,Chandigarh,"Phase 10, Mohali","Phase 10, Mohali",59,Week 13-2023,2023-03-27,2023-03-27 10:58:25
India,Chandigarh,"Sector 10, Chandigarh","Sector 10, Chandigarh",26,Week 13-2023,2023-03-27,2023-03-27 10:58:25
India,Chandigarh,"Sector 22, Chandigarh","Sector 22, Chandigarh",62,Week 13-2023,2023-03-27,2023-03-27 10:58:25
India,Chandigarh,"Sector 5, Panchkula","Sector 5, Panchkula",53,Week 13-2023,2023-03-27,2023-03-27 10:58:25
India,Chandigarh,"Phase 7, Mohali","Phase 7, Mohali",65,Week 13-2023,2023-03-27,2023-03-27 10:58:25
India,Chandigarh,Ambala Road,Ambala Road,152,Week 13-2023,2023-03-27,2023-03-27 10:58:25
India,Chandigarh,Vip Road,Vip Road,281,Week 13-2023,2023-03-27,2023-03-27 10:58:25
India,Chandigarh,"Sector 70, Mohali","Sector 70, Mohali",119,Week 13-2023,2023-03-27,2023-03-27 10:58:25
India,Chandigarh,"Sector 2, Panchkula","Sector 2, Panchkula",25,Week 13-2023,2023-03-27,2023-03-27 10:58:25
India,Chandigarh,"Sector 20, Panchkula","Sector 20, Panchkula",79,Week 13-2023,2023-03-27,2023-03-27 10:58:25
India,Chandigarh,"Sector 15, Chandigarh","Sector 15, Chandigarh",39,Week 13-2023,2023-03-27,2023-03-27 10:58:25
India,Chandigarh,"Sector 32, Chandigarh","Sector 32, Chandigarh",37,Week 13-2023,2023-03-27,2023-03-27 10:58:25
India,Chandigarh,"Sector 16, Panchkula","Sector 16, Panchkula",17,Week 13-2023,2023-03-27,2023-03-27 10:58:25
India,Chandigarh,"Sector 67, Mohali","Sector 67, Mohali",91,Week 13-2023,2023-03-27,2023-03-27 10:58:25
India,Chandigarh,"Sector 11, Panchkula","Sector 11, Panchkula",22,Week 13-2023,2023-03-27,2023-03-27 10:58:25
India,Chandigarh,"Sector 46, Chandigarh","Sector 46, Chandigarh",52,Week 13-2023,2023-03-27,2023-03-27 10:58:25
India,Chandigarh,It Park,It Park,18,Week 13-2023,2023-03-27,2023-03-27 10:58:25
India,Ahmedabad,Bodakdev,Bodakdev,382,Week 13-2023,2023-03-27,2023-03-27 10:58:25
India,Ahmedabad,Navrangpura,Navrangpura,310,Week 13-2023,2023-03-27,2023-03-27 10:58:25
India,Ahmedabad,Prahlad Nagar,Prahlad Nagar,203,Week 13-2023,2023-03-27,2023-03-27 10:58:25
India,Ahmedabad,Satellite,Satellite,353,Week 13-2023,2023-03-27,2023-03-27 10:58:25
India,Ahmedabad,Vastrapur,Vastrapur,231,Week 13-2023,2023-03-27,2023-03-27 10:58:25
India,Ahmedabad,C G Road,C G Road,92,Week 13-2023,2023-03-27,2023-03-27 10:58:25
India,Ahmedabad,Gurukul,Gurukul,84,Week 13-2023,2023-03-27,2023-03-27 10:58:25
India,Ahmedabad,Thaltej,Thaltej,263,Week 13-2023,2023-03-27,2023-03-27 10:58:25
India,Ahmedabad,Ashram Road,Ashram Road,91,Week 13-2023,2023-03-27,2023-03-27 10:58:25
India,Ahmedabad,Chandkheda,Chandkheda,411,Week 13-2023,2023-03-27,2023-03-27 10:58:25
India,Ahmedabad,Bopal,Bopal,477,Week 13-2023,2023-03-27,2023-03-27 10:58:25
India,Ahmedabad,Sola,Sola,171,Week 13-2023,2023-03-27,2023-03-27 10:58:25
India,Ahmedabad,Airport Gandhinagar Highway,Airport Gandhinagar Highway,282,Week 13-2023,2023-03-27,2023-03-27 10:58:25
India,Ahmedabad,Ellis Bridge,Ellis Bridge,65,Week 13-2023,2023-03-27,2023-03-27 10:58:25
India,Ahmedabad,Infocity,Infocity,183,Week 13-2023,2023-03-27,2023-03-27 10:58:25
India,Ahmedabad,Ambavadi,Ambavadi,113,Week 13-2023,2023-03-27,2023-03-27 10:58:25
India,Ahmedabad,Mani Nagar,Mani Nagar,280,Week 13-2023,2023-03-27,2023-03-27 10:58:25
India,Ahmedabad,Naranpura,Naranpura,148,Week 13-2023,2023-03-27,2023-03-27 10:58:25
India,Ahmedabad,Gota,Gota,288,Week 13-2023,2023-03-27,2023-03-27 10:58:25
India,Ahmedabad,Paldi,Paldi,141,Week 13-2023,2023-03-27,2023-03-27 10:58:25
India,Ahmedabad,Gulbai Tekra,Gulbai Tekra,38,Week 13-2023,2023-03-27,2023-03-27 10:58:25
India,Ahmedabad,Adalaj,Adalaj,133,Week 13-2023,2023-03-27,2023-03-27 10:58:25
India,Ahmedabad,Lal Darwaja,Lal Darwaja,30,Week 13-2023,2023-03-27,2023-03-27 10:58:25
India,Ahmedabad,Naroda,Naroda,316,Week 13-2023,2023-03-27,2023-03-27 10:58:25
India,Ahmedabad,Sarkhej,Sarkhej,118,Week 13-2023,2023-03-27,2023-03-27 10:58:25
India,Ahmedabad,Ghatlodia,Ghatlodia,115,Week 13-2023,2023-03-27,2023-03-27 10:58:25
India,Ahmedabad,Vejalpur,Vejalpur,124,Week 13-2023,2023-03-27,2023-03-27 10:58:25
India,Ahmedabad,Shahibagh,Shahibagh,126,Week 13-2023,2023-03-27,2023-03-27 10:58:25
India,Ahmedabad,Vasna,Vasna,49,Week 13-2023,2023-03-27,2023-03-27 10:58:25
India,Jaipur,C Scheme,C Scheme,251,Week 13-2023,2023-03-27,2023-03-27 10:58:25
India,Jaipur,Malviya Nagar,Malviya Nagar,518,Week 13-2023,2023-03-27,2023-03-27 10:58:25
India,Jaipur,Tonk Road,Tonk Road,117,Week 13-2023,2023-03-27,2023-03-27 10:58:25
India,Jaipur,Vaishali Nagar,Vaishali Nagar,536,Week 13-2023,2023-03-27,2023-03-27 10:58:25
India,Jaipur,Mi Road,Mi Road,114,Week 13-2023,2023-03-27,2023-03-27 10:58:25
India,Jaipur,Mansarovar,Mansarovar,696,Week 13-2023,2023-03-27,2023-03-27 10:58:25
India,Jaipur,Raja Park,Raja Park,232,Week 13-2023,2023-03-27,2023-03-27 10:58:25
India,Jaipur,Bani Park,Bani Park,105,Week 13-2023,2023-03-27,2023-03-27 10:58:25
India,Jaipur,Bais Godam,Bais Godam,61,Week 13-2023,2023-03-27,2023-03-27 10:58:25
India,Jaipur,Adarsh Nagar,Adarsh Nagar,102,Week 13-2023,2023-03-27,2023-03-27 10:58:25
India,Jaipur,Ajmer Highway,Ajmer Highway,157,Week 13-2023,2023-03-27,2023-03-27 10:58:25
India,Jaipur,Lal Kothi,Lal Kothi,80,Week 13-2023,2023-03-27,2023-03-27 10:58:25
India,Jaipur,Gopalbari,Gopalbari,68,Week 13-2023,2023-03-27,2023-03-27 10:58:25
India,Jaipur,Sodala,Sodala,144,Week 13-2023,2023-03-27,2023-03-27 10:58:25
India,Jaipur,Shyam Nagar,Shyam Nagar,142,Week 13-2023,2023-03-27,2023-03-27 10:58:25
India,Jaipur,Sindhi Camp,Sindhi Camp,77,Week 13-2023,2023-03-27,2023-03-27 10:58:25
India,Jaipur,Pink City,Pink City,135,Week 13-2023,2023-03-27,2023-03-27 10:58:25
India,Jaipur,Amer,Amer,43,Week 13-2023,2023-03-27,2023-03-27 10:58:25
India,Jaipur,Civil Lines,Civil Lines,45,Week 13-2023,2023-03-27,2023-03-27 10:58:25
India,Jaipur,Chitrakoot,Chitrakoot,190,Week 13-2023,2023-03-27,2023-03-27 10:58:25
India,Jaipur,Narayan Singh Circle,Narayan Singh Circle,20,Week 13-2023,2023-03-27,2023-03-27 10:58:25
India,Jaipur,Sikar Road,Sikar Road,200,Week 13-2023,2023-03-27,2023-03-27 10:58:25
India,Jaipur,Vidhyadhar Nagar,Vidhyadhar Nagar,178,Week 13-2023,2023-03-27,2023-03-27 10:58:25
India,Jaipur,Bapu Nagar,Bapu Nagar,30,Week 13-2023,2023-03-27,2023-03-27 10:58:25
India,Jaipur,Amer Road,Amer Road,92,Week 13-2023,2023-03-27,2023-03-27 10:58:25
India,Jaipur,Jhotwara,Jhotwara,535,Week 13-2023,2023-03-27,2023-03-27 10:58:25
India,Jaipur,Shastri Nagar,Shastri Nagar,109,Week 13-2023,2023-03-27,2023-03-27 10:58:25
India,Jaipur,Kukas,Kukas,65,Week 13-2023,2023-03-27,2023-03-27 10:58:25
India,Jaipur,Jawahar Nagar,Jawahar Nagar,49,Week 13-2023,2023-03-27,2023-03-27 10:58:25
India,Kochi,Kakkanad,Kakkanad,373,Week 13-2023,2023-03-27,2023-03-27 10:58:25
India,Kochi,Edappally,Edappally,283,Week 13-2023,2023-03-27,2023-03-27 10:58:25
India,Kochi,Fort Kochi,Fort Kochi,109,Week 13-2023,2023-03-27,2023-03-27 10:58:25
India,Kochi,Panampilly Nagar,Panampilly Nagar,84,Week 13-2023,2023-03-27,2023-03-27 10:58:25
India,Kochi,Mg Road,Mg Road,87,Week 13-2023,2023-03-27,2023-03-27 10:58:25
India,Kochi,Kacheripady,Kacheripady,98,Week 13-2023,2023-03-27,2023-03-27 10:58:25
India,Kochi,Palarivattom,Palarivattom,131,Week 13-2023,2023-03-27,2023-03-27 10:58:25
India,Kochi,Vyttila,Vyttila,119,Week 13-2023,2023-03-27,2023-03-27 10:58:25
India,Kochi,Pallimukku,Pallimukku,62,Week 13-2023,2023-03-27,2023-03-27 10:58:25
India,Kochi,Kaloor,Kaloor,183,Week 13-2023,2023-03-27,2023-03-27 10:58:25
India,Kochi,Elamkulam,Elamkulam,66,Week 13-2023,2023-03-27,2023-03-27 10:58:25
India,Kochi,Marad,Marad,88,Week 13-2023,2023-03-27,2023-03-27 10:58:25
India,Kochi,Tripunithura,Tripunithura,154,Week 13-2023,2023-03-27,2023-03-27 10:58:25
India,Kochi,Mattancherry,Mattancherry,35,Week 13-2023,2023-03-27,2023-03-27 10:58:25
India,Kochi,Marine Drive,Marine Drive,67,Week 13-2023,2023-03-27,2023-03-27 10:58:25
India,Kochi,Aluva,Aluva,214,Week 13-2023,2023-03-27,2023-03-27 10:58:25
India,Kochi,Nedumbassery,Nedumbassery,74,Week 13-2023,2023-03-27,2023-03-27 10:58:25
India,Kochi,Ravipuram,Ravipuram,24,Week 13-2023,2023-03-27,2023-03-27 10:58:25
India,Kochi,Chittoor Road,Chittoor Road,33,Week 13-2023,2023-03-27,2023-03-27 10:58:25
India,Kochi,Kadavanthra,Kadavanthra,69,Week 13-2023,2023-03-27,2023-03-27 10:58:25
India,Kochi,Willingdon Island,Willingdon Island,22,Week 13-2023,2023-03-27,2023-03-27 10:58:25
India,Kochi,Kalamassery,Kalamassery,171,Week 13-2023,2023-03-27,2023-03-27 10:58:25
India,Kochi,Vennala,Vennala,48,Week 13-2023,2023-03-27,2023-03-27 10:58:25
India,Kochi,Thopumpady,Thopumpady,72,Week 13-2023,2023-03-27,2023-03-27 10:58:25
India,Kochi,Thevera,Thevera,46,Week 13-2023,2023-03-27,2023-03-27 10:58:25
India,Kochi,Elamakkara,Elamakkara,48,Week 13-2023,2023-03-27,2023-03-27 10:58:25
India,Kochi,Angamali,Angamali,90,Week 13-2023,2023-03-27,2023-03-27 10:58:25
India,Kochi,Vypin,Vypin,34,Week 13-2023,2023-03-27,2023-03-27 10:58:25
India,Kochi,Chullickal,Chullickal,28,Week 13-2023,2023-03-27,2023-03-27 10:58:25
India,Lucknow,Gomti Nagar,Gomti Nagar,1256,Week 13-2023,2023-03-27,2023-03-27 10:58:25
India,Lucknow,Hazratganj,Hazratganj,218,Week 13-2023,2023-03-27,2023-03-27 10:58:25
India,Lucknow,Aliganj,Aliganj,704,Week 13-2023,2023-03-27,2023-03-27 10:58:25
India,Lucknow,Indira Nagar,Indira Nagar,514,Week 13-2023,2023-03-27,2023-03-27 10:58:25
India,Lucknow,Alambagh,Alambagh,296,Week 13-2023,2023-03-27,2023-03-27 10:58:25
India,Lucknow,Aashiana,Aashiana,483,Week 13-2023,2023-03-27,2023-03-27 10:58:25
India,Lucknow,Chowk,Chowk,221,Week 13-2023,2023-03-27,2023-03-27 10:58:25
India,Lucknow,Aminabad,Aminabad,61,Week 13-2023,2023-03-27,2023-03-27 10:58:25
India,Lucknow,Mahanagar,Mahanagar,76,Week 13-2023,2023-03-27,2023-03-27 10:58:25
India,Lucknow,Lalbagh,Lalbagh,60,Week 13-2023,2023-03-27,2023-03-27 10:58:25
India,Lucknow,Charbagh,Charbagh,86,Week 13-2023,2023-03-27,2023-03-27 10:58:25
India,Lucknow,Sadar Bazaar,Sadar Bazaar,86,Week 13-2023,2023-03-27,2023-03-27 10:58:25
India,Lucknow,Rajajipuram,Rajajipuram,216,Week 13-2023,2023-03-27,2023-03-27 10:58:25
India,Lucknow,Khurram Nagar,Khurram Nagar,110,Week 13-2023,2023-03-27,2023-03-27 10:58:25
India,Lucknow,Aishbagh,Aishbagh,35,Week 13-2023,2023-03-27,2023-03-27 10:58:25
India,Lucknow,Nishatganj,Nishatganj,57,Week 13-2023,2023-03-27,2023-03-27 10:58:25
India,Lucknow,Nirala Nagar,Nirala Nagar,72,Week 13-2023,2023-03-27,2023-03-27 10:58:25
India,Lucknow,Husain Ganj,Husain Ganj,41,Week 13-2023,2023-03-27,2023-03-27 10:58:25
India,Lucknow,Kaiserbagh,Kaiserbagh,42,Week 13-2023,2023-03-27,2023-03-27 10:58:25
India,Lucknow,Kanpur Road,Kanpur Road,62,Week 13-2023,2023-03-27,2023-03-27 10:58:25
India,Lucknow,Jopling Road,Jopling Road,40,Week 13-2023,2023-03-27,2023-03-27 10:58:25
India,Lucknow,Sapru Marg,Sapru Marg,31,Week 13-2023,2023-03-27,2023-03-27 10:58:25
India,Chennai,T. Nagar,T. Nagar,306,Week 13-2023,2023-03-27,2023-03-27 10:58:25
India,Chennai,Nungambakkam,Nungambakkam,259,Week 13-2023,2023-03-27,2023-03-27 10:58:25
India,Chennai,Velachery,Velachery,403,Week 13-2023,2023-03-27,2023-03-27 10:58:25
India,Chennai,Adyar,Adyar,174,Week 13-2023,2023-03-27,2023-03-27 10:58:25
India,Chennai,Anna Nagar East,Anna Nagar East,286,Week 13-2023,2023-03-27,2023-03-27 10:58:25
India,Chennai,Thuraipakkam,Thuraipakkam,221,Week 13-2023,2023-03-27,2023-03-27 10:58:25
India,Chennai,Mylapore,Mylapore,154,Week 13-2023,2023-03-27,2023-03-27 10:58:25
India,Chennai,Alwarpet,Alwarpet,117,Week 13-2023,2023-03-27,2023-03-27 10:58:25
India,Chennai,Anna Nagar West,Anna Nagar West,392,Week 13-2023,2023-03-27,2023-03-27 10:58:25
India,Chennai,Besant Nagar,Besant Nagar,129,Week 13-2023,2023-03-27,2023-03-27 10:58:25
India,Chennai,Semmancheri,Semmancheri,65,Week 13-2023,2023-03-27,2023-03-27 10:58:25
India,Chennai,Vadapalani,Vadapalani,151,Week 13-2023,2023-03-27,2023-03-27 10:58:25
India,Chennai,Perungudi,Perungudi,207,Week 13-2023,2023-03-27,2023-03-27 10:58:25
India,Chennai,Medavakkam,Medavakkam,404,Week 13-2023,2023-03-27,2023-03-27 10:58:25
India,Chennai,Egmore,Egmore,157,Week 13-2023,2023-03-27,2023-03-27 10:58:25
India,Chennai,Royapettah,Royapettah,129,Week 13-2023,2023-03-27,2023-03-27 10:58:25
India,Chennai,Sholinganallur,Sholinganallur,157,Week 13-2023,2023-03-27,2023-03-27 10:58:25
India,Chennai,Guindy,Guindy,82,Week 13-2023,2023-03-27,2023-03-27 10:58:25
India,Chennai,Kilpauk,Kilpauk,170,Week 13-2023,2023-03-27,2023-03-27 10:58:25
India,Chennai,Porur,Porur,510,Week 13-2023,2023-03-27,2023-03-27 10:58:25
India,Chennai,Kodambakkam,Kodambakkam,143,Week 13-2023,2023-03-27,2023-03-27 10:58:25
India,Chennai,Gopalapuram,Gopalapuram,56,Week 13-2023,2023-03-27,2023-03-27 10:58:25
India,Chennai,Ashok Nagar,Ashok Nagar,172,Week 13-2023,2023-03-27,2023-03-27 10:58:25
India,Chennai,Teynampet,Teynampet,83,Week 13-2023,2023-03-27,2023-03-27 10:58:25
India,Chennai,Pallavaram,Pallavaram,301,Week 13-2023,2023-03-27,2023-03-27 10:58:25
India,Chennai,Ramapuram,Ramapuram,245,Week 13-2023,2023-03-27,2023-03-27 10:58:25
India,Chennai,Ra Puram,Ra Puram,28,Week 13-2023,2023-03-27,2023-03-27 10:58:25
India,Chennai,Chromepet,Chromepet,278,Week 13-2023,2023-03-27,2023-03-27 10:58:25
