Country,City,Area,Area_Clean,Count,Relevant_Week,Relevant_Date,Runtime
India,Aurangabad,Vedant Nagar,Vedant Nagar,25,Week 11-2023,2023-03-13,2023-03-13 10:58:24
India,Allahabad,Civil Lines,Civil Lines,249,Week 11-2023,2023-03-13,2023-03-13 10:58:24
India,Allahabad,Tagore Town,Tagore Town,26,Week 11-2023,2023-03-13,2023-03-13 10:58:24
India,Allahabad,Ashok Nagar,Ashok Nagar,17,Week 11-2023,2023-03-13,2023-03-13 10:58:24
India,Allahabad,Katra,Katra,66,Week 11-2023,2023-03-13,2023-03-13 10:58:24
India,Allahabad,Colonel Ganj,Colonel Ganj,20,Week 11-2023,2023-03-13,2023-03-13 10:58:24
India,Allahabad,Leader Road,Leader Road,28,Week 11-2023,2023-03-13,2023-03-13 10:58:24
India,Allahabad,Naini,Naini,171,Week 11-2023,2023-03-13,2023-03-13 10:58:24
India,Allahabad,Lukerganj,Lukerganj,14,Week 11-2023,2023-03-13,2023-03-13 10:58:24
India,Allahabad,Meergunj,Meergunj,12,Week 11-2023,2023-03-13,2023-03-13 10:58:24
India,Allahabad,Bairahana,Bairahana,16,Week 11-2023,2023-03-13,2023-03-13 10:58:24
India,Allahabad,Teliarganj,Teliarganj,61,Week 11-2023,2023-03-13,2023-03-13 10:58:24
India,Allahabad,Rambagh,Rambagh,39,Week 11-2023,2023-03-13,2023-03-13 10:58:24
India,Allahabad,Rajrooppur,Rajrooppur,46,Week 11-2023,2023-03-13,2023-03-13 10:58:24
India,Allahabad,Dhoomanganj,Dhoomanganj,84,Week 11-2023,2023-03-13,2023-03-13 10:58:24
India,Allahabad,George Town,George Town,29,Week 11-2023,2023-03-13,2023-03-13 10:58:24
India,Allahabad,Allapur,Allapur,27,Week 11-2023,2023-03-13,2023-03-13 10:58:24
India,Allahabad,Chowk,Chowk,23,Week 11-2023,2023-03-13,2023-03-13 10:58:24
India,Allahabad,Alopi Bagh,Alopi Bagh,16,Week 11-2023,2023-03-13,2023-03-13 10:58:24
India,Allahabad,Rajapur,Rajapur,13,Week 11-2023,2023-03-13,2023-03-13 10:58:24
India,Allahabad,Govindpur,Govindpur,13,Week 11-2023,2023-03-13,2023-03-13 10:58:24
India,Allahabad,Bamrouli,Bamrouli,7,Week 11-2023,2023-03-13,2023-03-13 10:58:24
India,Kanpur,Mall Road,Mall Road,83,Week 11-2023,2023-03-13,2023-03-13 10:58:24
India,Kanpur,Swaroop Nagar,Swaroop Nagar,132,Week 11-2023,2023-03-13,2023-03-13 10:58:24
India,Kanpur,Tilak Nagar,Tilak Nagar,41,Week 11-2023,2023-03-13,2023-03-13 10:58:24
India,Kanpur,Lajpat Nagar,Lajpat Nagar,46,Week 11-2023,2023-03-13,2023-03-13 10:58:24
India,Kanpur,Ashok Nagar,Ashok Nagar,76,Week 11-2023,2023-03-13,2023-03-13 10:58:24
India,Kanpur,Parade,Parade,32,Week 11-2023,2023-03-13,2023-03-13 10:58:24
India,Kanpur,Arya Nagar,Arya Nagar,33,Week 11-2023,2023-03-13,2023-03-13 10:58:24
India,Kanpur,Kakadeo,Kakadeo,148,Week 11-2023,2023-03-13,2023-03-13 10:58:24
India,Kanpur,Iit Kanpur,Iit Kanpur,62,Week 11-2023,2023-03-13,2023-03-13 10:58:24
India,Kanpur,Shastri Nagar,Shastri Nagar,34,Week 11-2023,2023-03-13,2023-03-13 10:58:24
India,Kanpur,Azad Nagar,Azad Nagar,17,Week 11-2023,2023-03-13,2023-03-13 10:58:24
India,Kanpur,Kidwai Nagar Market,Kidwai Nagar Market,103,Week 11-2023,2023-03-13,2023-03-13 10:58:24
India,Kanpur,Saket Nagar,Saket Nagar,84,Week 11-2023,2023-03-13,2023-03-13 10:58:24
India,Kanpur,Fazalganj,Fazalganj,37,Week 11-2023,2023-03-13,2023-03-13 10:58:24
India,Kanpur,Lal Bangla,Lal Bangla,113,Week 11-2023,2023-03-13,2023-03-13 10:58:24
India,Kanpur,Gutaiya,Gutaiya,18,Week 11-2023,2023-03-13,2023-03-13 10:58:24
India,Kanpur,Birhana Road,Birhana Road,21,Week 11-2023,2023-03-13,2023-03-13 10:58:24
India,Kanpur,Kidwai Nagar,Kidwai Nagar,67,Week 11-2023,2023-03-13,2023-03-13 10:58:24
India,Kanpur,Phoolbagh,Phoolbagh,12,Week 11-2023,2023-03-13,2023-03-13 10:58:24
India,Kanpur,Sharda Nagar,Sharda Nagar,22,Week 11-2023,2023-03-13,2023-03-13 10:58:24
India,Kanpur,Panki,Panki,69,Week 11-2023,2023-03-13,2023-03-13 10:58:24
India,Kanpur,Nandlal Chawraha,Nandlal Chawraha,90,Week 11-2023,2023-03-13,2023-03-13 10:58:24
India,Kanpur,Geeta Nagar,Geeta Nagar,12,Week 11-2023,2023-03-13,2023-03-13 10:58:24
India,Kanpur,Colonel Ganj,Colonel Ganj,23,Week 11-2023,2023-03-13,2023-03-13 10:58:24
India,Kanpur,Rawatpur,Rawatpur,22,Week 11-2023,2023-03-13,2023-03-13 10:58:24
India,Kanpur,Nawab Ganj,Nawab Ganj,16,Week 11-2023,2023-03-13,2023-03-13 10:58:24
India,Kanpur,Ratan Lal Nagar,Ratan Lal Nagar,73,Week 11-2023,2023-03-13,2023-03-13 10:58:24
India,Kanpur,Jajmau,Jajmau,45,Week 11-2023,2023-03-13,2023-03-13 10:58:24
India,Amritsar,Ranjit Avenue,Ranjit Avenue,322,Week 11-2023,2023-03-13,2023-03-13 10:58:24
India,Amritsar,Town Hall,Town Hall,124,Week 11-2023,2023-03-13,2023-03-13 10:58:24
India,Amritsar,White Avenue,White Avenue,51,Week 11-2023,2023-03-13,2023-03-13 10:58:24
India,Amritsar,Basant Nagar,Basant Nagar,126,Week 11-2023,2023-03-13,2023-03-13 10:58:24
India,Amritsar,Lawrence Road,Lawrence Road,69,Week 11-2023,2023-03-13,2023-03-13 10:58:24
India,Amritsar,Ina Colony,Ina Colony,58,Week 11-2023,2023-03-13,2023-03-13 10:58:24
India,Amritsar,Gt Road,Gt Road,143,Week 11-2023,2023-03-13,2023-03-13 10:58:24
India,Amritsar,Kabir Park,Kabir Park,42,Week 11-2023,2023-03-13,2023-03-13 10:58:24
India,Amritsar,Mall Road,Mall Road,33,Week 11-2023,2023-03-13,2023-03-13 10:58:24
India,Amritsar,Rani Ka Bagh,Rani Ka Bagh,75,Week 11-2023,2023-03-13,2023-03-13 10:58:24
India,Amritsar,Ranjit Nagar,Ranjit Nagar,8,Week 11-2023,2023-03-13,2023-03-13 10:58:24
India,Amritsar,Hathi Gate,Hathi Gate,69,Week 11-2023,2023-03-13,2023-03-13 10:58:24
India,Amritsar,Shastri Nagar,Shastri Nagar,17,Week 11-2023,2023-03-13,2023-03-13 10:58:24
India,Amritsar,Amritsar Cantonment,Amritsar Cantonment,18,Week 11-2023,2023-03-13,2023-03-13 10:58:24
India,Amritsar,Gndu Area,Gndu Area,28,Week 11-2023,2023-03-13,2023-03-13 10:58:24
India,Amritsar,Mohan Nagar,Mohan Nagar,134,Week 11-2023,2023-03-13,2023-03-13 10:58:24
India,Amritsar,Azad Nagar,Azad Nagar,22,Week 11-2023,2023-03-13,2023-03-13 10:58:24
India,Amritsar,Maquboolpura,Maquboolpura,19,Week 11-2023,2023-03-13,2023-03-13 10:58:24
India,Amritsar,Amritsar Junction,Amritsar Junction,21,Week 11-2023,2023-03-13,2023-03-13 10:58:24
India,Amritsar,Modern Colony,Modern Colony,19,Week 11-2023,2023-03-13,2023-03-13 10:58:24
India,Amritsar,Shakti Nagar,Shakti Nagar,44,Week 11-2023,2023-03-13,2023-03-13 10:58:24
India,Guwahati,Christian Basti,Christian Basti,134,Week 11-2023,2023-03-13,2023-03-13 10:58:24
India,Guwahati,Ulubari,Ulubari,116,Week 11-2023,2023-03-13,2023-03-13 10:58:24
India,Guwahati,Zoo Tiniali,Zoo Tiniali,158,Week 11-2023,2023-03-13,2023-03-13 10:58:24
India,Guwahati,Uzan Bazaar,Uzan Bazaar,113,Week 11-2023,2023-03-13,2023-03-13 10:58:24
India,Guwahati,Six Mile,Six Mile,98,Week 11-2023,2023-03-13,2023-03-13 10:58:24
India,Guwahati,Bhangagarh,Bhangagarh,86,Week 11-2023,2023-03-13,2023-03-13 10:58:24
India,Guwahati,Khanapara,Khanapara,63,Week 11-2023,2023-03-13,2023-03-13 10:58:24
India,Guwahati,Chandmari,Chandmari,95,Week 11-2023,2023-03-13,2023-03-13 10:58:24
India,Guwahati,Beltola,Beltola,160,Week 11-2023,2023-03-13,2023-03-13 10:58:24
India,Guwahati,Ganeshguri,Ganeshguri,88,Week 11-2023,2023-03-13,2023-03-13 10:58:24
India,Guwahati,Silpukhuri,Silpukhuri,53,Week 11-2023,2023-03-13,2023-03-13 10:58:24
India,Guwahati,Paltan Bazaar,Paltan Bazaar,108,Week 11-2023,2023-03-13,2023-03-13 10:58:24
India,Guwahati,Dispur,Dispur,71,Week 11-2023,2023-03-13,2023-03-13 10:58:24
India,Guwahati,Fancy Bazaar,Fancy Bazaar,47,Week 11-2023,2023-03-13,2023-03-13 10:58:24
India,Guwahati,Maligaon,Maligaon,91,Week 11-2023,2023-03-13,2023-03-13 10:58:24
India,Guwahati,Pan Bazaar,Pan Bazaar,54,Week 11-2023,2023-03-13,2023-03-13 10:58:24
India,Guwahati,Bharalumukh,Bharalumukh,54,Week 11-2023,2023-03-13,2023-03-13 10:58:24
India,Guwahati,Amingaon,Amingaon,46,Week 11-2023,2023-03-13,2023-03-13 10:58:24
India,Guwahati,Hatigaon,Hatigaon,96,Week 11-2023,2023-03-13,2023-03-13 10:58:24
India,Guwahati,Kala Pahar,Kala Pahar,62,Week 11-2023,2023-03-13,2023-03-13 10:58:24
India,Guwahati,Hengerabari,Hengerabari,30,Week 11-2023,2023-03-13,2023-03-13 10:58:24
India,Guwahati,Narengi Tinali,Narengi Tinali,49,Week 11-2023,2023-03-13,2023-03-13 10:58:24
India,Guwahati,Jalukbari,Jalukbari,62,Week 11-2023,2023-03-13,2023-03-13 10:58:24
India,Guwahati,Kahilipara,Kahilipara,53,Week 11-2023,2023-03-13,2023-03-13 10:58:24
India,Guwahati,Borjhar,Borjhar,77,Week 11-2023,2023-03-13,2023-03-13 10:58:24
India,Guwahati,Madhghariya,Madhghariya,7,Week 11-2023,2023-03-13,2023-03-13 10:58:24
India,Ludhiana,Sarabha Nagar,Sarabha Nagar,98,Week 11-2023,2023-03-13,2023-03-13 10:58:24
India,Ludhiana,Gurudev Nagar,Gurudev Nagar,131,Week 11-2023,2023-03-13,2023-03-13 10:58:24
India,Ludhiana,Model Town,Model Town,120,Week 11-2023,2023-03-13,2023-03-13 10:58:24
India,Ludhiana,Civil Lines,Civil Lines,199,Week 11-2023,2023-03-13,2023-03-13 10:58:24
India,Ludhiana,Brs Nagar,Brs Nagar,53,Week 11-2023,2023-03-13,2023-03-13 10:58:24
India,Ludhiana,Rajguru Nagar,Rajguru Nagar,78,Week 11-2023,2023-03-13,2023-03-13 10:58:24
India,Ludhiana,Dugri,Dugri,136,Week 11-2023,2023-03-13,2023-03-13 10:58:24
India,Ludhiana,Pau,Pau,132,Week 11-2023,2023-03-13,2023-03-13 10:58:24
India,Ludhiana,Ludhiana Junction,Ludhiana Junction,253,Week 11-2023,2023-03-13,2023-03-13 10:58:24
India,Ludhiana,Pakhowal Road,Pakhowal Road,75,Week 11-2023,2023-03-13,2023-03-13 10:58:24
India,Ludhiana,Aggar Nagar,Aggar Nagar,102,Week 11-2023,2023-03-13,2023-03-13 10:58:24
India,Ludhiana,Industrial Area,Industrial Area,102,Week 11-2023,2023-03-13,2023-03-13 10:58:24
India,Ludhiana,"Sector 32, Ludhiana","Sector 32, Ludhiana",205,Week 11-2023,2023-03-13,2023-03-13 10:58:24
India,Ludhiana,Shastri Nagar,Shastri Nagar,83,Week 11-2023,2023-03-13,2023-03-13 10:58:24
India,Ludhiana,Samrala Chowk,Samrala Chowk,92,Week 11-2023,2023-03-13,2023-03-13 10:58:24
India,Ludhiana,Janak Puri,Janak Puri,44,Week 11-2023,2023-03-13,2023-03-13 10:58:24
India,Ludhiana,Hargobind Nagar,Hargobind Nagar,43,Week 11-2023,2023-03-13,2023-03-13 10:58:24
India,Ludhiana,Jawahar Nagar,Jawahar Nagar,45,Week 11-2023,2023-03-13,2023-03-13 10:58:24
India,Shimla,Longwood,Longwood,98,Week 11-2023,2023-03-13,2023-03-13 10:58:24
India,Shimla,Sanjauli,Sanjauli,35,Week 11-2023,2023-03-13,2023-03-13 10:58:24
India,Shimla,Chakkar,Chakkar,31,Week 11-2023,2023-03-13,2023-03-13 10:58:24
India,Shimla,Kasumpti,Kasumpti,21,Week 11-2023,2023-03-13,2023-03-13 10:58:24
India,Shimla,Summer Hill,Summer Hill,16,Week 11-2023,2023-03-13,2023-03-13 10:58:24
India,Shimla,Panthaghati,Panthaghati,8,Week 11-2023,2023-03-13,2023-03-13 10:58:24
India,Shimla,Mashobra,Mashobra,7,Week 11-2023,2023-03-13,2023-03-13 10:58:24
India,Ooty,Elk Hill,Elk Hill,105,Week 11-2023,2023-03-13,2023-03-13 10:58:24
India,Ooty,Thalayathimund,Thalayathimund,20,Week 11-2023,2023-03-13,2023-03-13 10:58:24
India,Ooty,Kandal,Kandal,19,Week 11-2023,2023-03-13,2023-03-13 10:58:24
India,Ooty,Anna Nagar,Anna Nagar,13,Week 11-2023,2023-03-13,2023-03-13 10:58:24
India,Ooty,Fern Hill,Fern Hill,11,Week 11-2023,2023-03-13,2023-03-13 10:58:24
India,Ooty,Marlimund,Marlimund,8,Week 11-2023,2023-03-13,2023-03-13 10:58:24
India,Nashik,College Road,College Road,360,Week 11-2023,2023-03-13,2023-03-13 10:58:24
India,Nashik,Satpur,Satpur,107,Week 11-2023,2023-03-13,2023-03-13 10:58:24
India,Nashik,Parijat Nagar,Parijat Nagar,91,Week 11-2023,2023-03-13,2023-03-13 10:58:24
India,Nashik,Panchavati,Panchavati,254,Week 11-2023,2023-03-13,2023-03-13 10:58:24
India,Nashik,Pathardi Phata,Pathardi Phata,117,Week 11-2023,2023-03-13,2023-03-13 10:58:24
India,Nashik,Anand Wali Goan,Anand Wali Goan,40,Week 11-2023,2023-03-13,2023-03-13 10:58:24
India,Nashik,Sharanpur,Sharanpur,57,Week 11-2023,2023-03-13,2023-03-13 10:58:24
India,Nashik,Veer Sawarkar Nagar,Veer Sawarkar Nagar,28,Week 11-2023,2023-03-13,2023-03-13 10:58:24
India,Nashik,Patil Nagar,Patil Nagar,16,Week 11-2023,2023-03-13,2023-03-13 10:58:24
India,Indore,Vijay Nagar,Vijay Nagar,869,Week 11-2023,2023-03-13,2023-03-13 10:58:24
India,Indore,New Palasia,New Palasia,124,Week 11-2023,2023-03-13,2023-03-13 10:58:24
India,Indore,Old Palasia,Old Palasia,172,Week 11-2023,2023-03-13,2023-03-13 10:58:24
India,Indore,Bhawar Kuan,Bhawar Kuan,273,Week 11-2023,2023-03-13,2023-03-13 10:58:24
India,Indore,Rau,Rau,109,Week 11-2023,2023-03-13,2023-03-13 10:58:24
India,Indore,By Pass Road (North),By Pass Road (North),125,Week 11-2023,2023-03-13,2023-03-13 10:58:24
India,Indore,South Tukoganj,South Tukoganj,46,Week 11-2023,2023-03-13,2023-03-13 10:58:24
India,Indore,Sapna Sangeeta,Sapna Sangeeta,88,Week 11-2023,2023-03-13,2023-03-13 10:58:24
India,Indore,Rnt Marg,Rnt Marg,46,Week 11-2023,2023-03-13,2023-03-13 10:58:24
India,Indore,By Pass Road (South),By Pass Road (South),89,Week 11-2023,2023-03-13,2023-03-13 10:58:24
India,Indore,Sarwate Bus Stand,Sarwate Bus Stand,39,Week 11-2023,2023-03-13,2023-03-13 10:58:24
India,Indore,Geeta Bhavan,Geeta Bhavan,68,Week 11-2023,2023-03-13,2023-03-13 10:58:24
India,Indore,Yn Road,Yn Road,37,Week 11-2023,2023-03-13,2023-03-13 10:58:24
India,Indore,Hig-Lig,Hig-Lig,122,Week 11-2023,2023-03-13,2023-03-13 10:58:24
India,Indore,Mr 10 Road,Mr 10 Road,125,Week 11-2023,2023-03-13,2023-03-13 10:58:24
India,Indore,Rajendra Nagar,Rajendra Nagar,118,Week 11-2023,2023-03-13,2023-03-13 10:58:24
India,Indore,Khajrana,Khajrana,108,Week 11-2023,2023-03-13,2023-03-13 10:58:24
India,Indore,Sudama Nagar,Sudama Nagar,109,Week 11-2023,2023-03-13,2023-03-13 10:58:24
India,Indore,Sarafa Bazaar,Sarafa Bazaar,35,Week 11-2023,2023-03-13,2023-03-13 10:58:24
India,Indore,Annapurna Road,Annapurna Road,86,Week 11-2023,2023-03-13,2023-03-13 10:58:24
India,Indore,Press Complex,Press Complex,54,Week 11-2023,2023-03-13,2023-03-13 10:58:24
India,Indore,Manik Bagh Road,Manik Bagh Road,60,Week 11-2023,2023-03-13,2023-03-13 10:58:24
India,Indore,Chhavani,Chhavani,29,Week 11-2023,2023-03-13,2023-03-13 10:58:24
India,Indore,Airport Road,Airport Road,112,Week 11-2023,2023-03-13,2023-03-13 10:58:24
India,Indore,Gangwal Bus Stand,Gangwal Bus Stand,34,Week 11-2023,2023-03-13,2023-03-13 10:58:24
India,Indore,Navlakha,Navlakha,41,Week 11-2023,2023-03-13,2023-03-13 10:58:24
India,Indore,Ranjeet Hanuman,Ranjeet Hanuman,33,Week 11-2023,2023-03-13,2023-03-13 10:58:24
India,Indore,Jail Road,Jail Road,36,Week 11-2023,2023-03-13,2023-03-13 10:58:24
India,Indore,Bombay Bazaar,Bombay Bazaar,17,Week 11-2023,2023-03-13,2023-03-13 10:58:24
India,Goa,Panaji,Panaji,451,Week 11-2023,2023-03-13,2023-03-13 10:58:24
India,Goa,Anjuna,Anjuna,218,Week 11-2023,2023-03-13,2023-03-13 10:58:24
India,Goa,Candolim,Candolim,204,Week 11-2023,2023-03-13,2023-03-13 10:58:24
India,Goa,Calangute,Calangute,377,Week 11-2023,2023-03-13,2023-03-13 10:58:24
India,Goa,Baga,Baga,217,Week 11-2023,2023-03-13,2023-03-13 10:58:24
India,Goa,Vagator,Vagator,156,Week 11-2023,2023-03-13,2023-03-13 10:58:24
India,Goa,Margao,Margao,334,Week 11-2023,2023-03-13,2023-03-13 10:58:24
India,Goa,Arambol,Arambol,108,Week 11-2023,2023-03-13,2023-03-13 10:58:24
India,Goa,Cavelossim,Cavelossim,81,Week 11-2023,2023-03-13,2023-03-13 10:58:24
India,Goa,Penha De Franca,Penha De Franca,102,Week 11-2023,2023-03-13,2023-03-13 10:58:24
India,Goa,Benaulim,Benaulim,110,Week 11-2023,2023-03-13,2023-03-13 10:58:24
India,Goa,Colva,Colva,113,Week 11-2023,2023-03-13,2023-03-13 10:58:24
India,Goa,Nerul,Nerul,31,Week 11-2023,2023-03-13,2023-03-13 10:58:24
India,Goa,Mapusa,Mapusa,160,Week 11-2023,2023-03-13,2023-03-13 10:58:24
India,Goa,Betalbatim,Betalbatim,23,Week 11-2023,2023-03-13,2023-03-13 10:58:24
India,Goa,Bambolim,Bambolim,57,Week 11-2023,2023-03-13,2023-03-13 10:58:24
India,Goa,Palolem,Palolem,126,Week 11-2023,2023-03-13,2023-03-13 10:58:24
India,Goa,Majorda,Majorda,71,Week 11-2023,2023-03-13,2023-03-13 10:58:24
India,Goa,Assagao,Assagao,59,Week 11-2023,2023-03-13,2023-03-13 10:58:24
India,Goa,Vasco,Vasco,170,Week 11-2023,2023-03-13,2023-03-13 10:58:24
India,Goa,Ponda,Ponda,170,Week 11-2023,2023-03-13,2023-03-13 10:58:24
India,Goa,Bogmalo,Bogmalo,30,Week 11-2023,2023-03-13,2023-03-13 10:58:24
India,Goa,Old Goa,Old Goa,64,Week 11-2023,2023-03-13,2023-03-13 10:58:24
India,Goa,Quepem,Quepem,41,Week 11-2023,2023-03-13,2023-03-13 10:58:24
India,Goa,Moira,Moira,7,Week 11-2023,2023-03-13,2023-03-13 10:58:24
India,Goa,Bicholim,Bicholim,40,Week 11-2023,2023-03-13,2023-03-13 10:58:24
India,Goa,Chicalim,Chicalim,44,Week 11-2023,2023-03-13,2023-03-13 10:58:24
India,Chandigarh,Chandigarh Industrial Area,Chandigarh Industrial Area,172,Week 11-2023,2023-03-13,2023-03-13 10:58:24
India,Chandigarh,"Sector 26, Chandigarh","Sector 26, Chandigarh",51,Week 11-2023,2023-03-13,2023-03-13 10:58:24
India,Chandigarh,"Sector 7, Chandigarh","Sector 7, Chandigarh",53,Week 11-2023,2023-03-13,2023-03-13 10:58:24
India,Chandigarh,"Sector 35, Chandigarh","Sector 35, Chandigarh",75,Week 11-2023,2023-03-13,2023-03-13 10:58:24
India,Chandigarh,"Sector 8, Chandigarh","Sector 8, Chandigarh",51,Week 11-2023,2023-03-13,2023-03-13 10:58:24
India,Chandigarh,"Sector 9, Panchkula","Sector 9, Panchkula",41,Week 11-2023,2023-03-13,2023-03-13 10:58:24
India,Chandigarh,"Phase 5, Mohali","Phase 5, Mohali",97,Week 11-2023,2023-03-13,2023-03-13 10:58:24
India,Chandigarh,"Sector 9, Chandigarh","Sector 9, Chandigarh",44,Week 11-2023,2023-03-13,2023-03-13 10:58:24
India,Chandigarh,Kharar Road,Kharar Road,411,Week 11-2023,2023-03-13,2023-03-13 10:58:24
