Country,City,Area,Area_Clean,Count,Relevant_Week,Relevant_Date,Runtime
India,Udgir,Udgir,Udgir,81,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Sundergarh,Sundergarh,Sundergarh,27,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Sirsi,Sirsi,Sirsi,19,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Sardarshahar,Sardarshahar,Sardarshahar,30,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Purulia,Purulia,Purulia,54,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Pilani,Pilani,Pilani,39,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Rayachoty,Rayachoty,Rayachoty,56,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Sahnewal,Sahnewal,Sahnewal,11,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Sahnewal,Doraha,Doraha,11,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Viluppuram,Viluppuram,Viluppuram,91,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Morbi,Morbi,Morbi,77,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Nasirabad,Nasirabad,Nasirabad,13,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Manjeri,Manjeri,Manjeri,54,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Makrana,Makrana,Makrana,21,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Tinsukia,Tinsukia,Tinsukia,50,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Kumta,Kumta,Kumta,34,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Katihar,Katihar,Katihar,54,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Kullu,Kullu,Kullu,22,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Jhalawar,Jhalawar,Jhalawar,50,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Jharsuguda,Jharsuguda,Jharsuguda,78,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Mukerian,Mukerian,Mukerian,33,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Mandi,Mandi,Mandi,38,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Lalitpur,Lalitpur,Lalitpur,66,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Munger,Munger,Munger,47,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Hardoi,Hardoi,Hardoi,58,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Nipani,Nipani,Nipani,32,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Guntakal,Guntakal,Guntakal,42,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Gondal,Gondal,Gondal,26,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Miryalaguda,Miryalaguda,Miryalaguda,40,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Gonda,Gonda,Gonda,100,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Jetpur,Jetpur,Jetpur,33,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Bhatapara,Bhatapara,Bhatapara,16,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Banswara,Banswara,Banswara,42,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Daltonganj,Daltonganj,Daltonganj,86,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Haldia,Haldia,Haldia,38,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Botad,Botad,Botad,23,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Azamgarh,Azamgarh,Azamgarh,48,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Hodal,Hodal,Hodal,30,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Rajsamand,Rajsamand,Rajsamand,41,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Rajsamand,Kankroli,Kankroli,10,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Mansa,Mansa,Mansa,44,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Samana,Samana,Samana,39,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Mahasamund,Mahasamund,Mahasamund,22,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Bagalkot,Bagalkot,Bagalkot,55,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Datia,Datia,Datia,42,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Malerkotla,Malerkotla,Malerkotla,43,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Pollachi,Pollachi,Pollachi,67,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Ashoknagar ,Ashoknagar,Ashoknagar,30,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Kashipur,Kashipur,Kashipur,83,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Akot,Akot,Akot,28,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Nawanshahr,Nawanshahr,Nawanshahr,53,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Kothagudem,Kothagudem,Kothagudem,67,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Nagaur,Nagaur,Nagaur,75,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Sagara,Sagara,Sagara,26,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Mahendragarh,Mahendragarh,Mahendragarh,34,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Wani,Wani,Wani,52,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Sivakasi,Sivakasi,Sivakasi,94,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Sivakasi,Virudhunagar,Virudhunagar,54,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Vrindavan,Vrindavan,Vrindavan,105,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Tonk,Tonk,Tonk,56,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Tohana,Tohana,Tohana,29,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Ankleshwar,Ankleshwar,Ankleshwar,164,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Pataudi,Pataudi,Pataudi,33,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Thalassery,Thalassery,Thalassery,48,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Mandi Dabwali,Mandi Dabwali,Mandi Dabwali,32,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Siwan,Siwan,Siwan,77,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Shamli,Shamli,Shamli,45,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,SawaiMadhopur,Sawaimadhopur,Sawaimadhopur,61,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Nirmal,Nirmal,Nirmal,53,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Nalgonda,Nalgonda,Nalgonda,85,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Malappuram,Malappuram,Malappuram,50,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Kotdwar,Kotdwar,Kotdwar,68,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Kodungallur,Kodungallur,Kodungallur,52,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Kannur,Kannur,Kannur,134,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Kangra,Kangra,Kangra,45,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Hinganghat,Hinganghat,Hinganghat,37,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Hansi,Hansi,Hansi,55,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Hamirpur,Hamirpur,Hamirpur,65,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Giridih,Giridih,Giridih,96,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Fatehabad,Fatehabad,Fatehabad,108,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Dhamtari,Dhamtari,Dhamtari,38,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Chikkaballapur,Chikkaballapur,Chikkaballapur,32,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Buldhana,Buldana,Buldana,97,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Bhadravati,Bhadravati,Bhadravati,32,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Bantwal,Bantwal,Bantwal,20,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Balangir,Balangir,Balangir,43,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Bahraich,Bahraich,Bahraich,71,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Arrah,Arrah,Arrah,74,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Achalpur,Achalpur,Achalpur,21,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Palasa-Kasibugga,Palasa-Kasibugga,Palasa-Kasibugga,17,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Mughalsarai,Mughalsarai,Mughalsarai,55,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Mirzapur,Mirzapur,Mirzapur,92,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Bhandara,Bhandara,Bhandara,73,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Gadag-Betageri,Gadag-Betageri,Gadag-Betageri,86,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Malda,Malda,Malda,76,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Pehowa,Pehowa,Pehowa,32,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Palanpur,Palanpur,Palanpur,137,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Orai,Orai,Orai,118,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Kushinagar,Kushinagar,Kushinagar,19,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Kalol,Kalol,Kalol,71,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Jalpaiguri,Jalpaiguri,Jalpaiguri,81,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Himatnagar,Himatnagar,Himatnagar,133,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Deesa,Deesa,Deesa,56,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Bilimora,Bilimora,Bilimora,49,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Basti,Basti,Basti,94,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Bardoli,Bardoli,Bardoli,98,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Samalkha,Samalkha,Samalkha,55,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Ropar,Ropar,Ropar,100,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Patan,Patan,Patan,66,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Ottapalam,Ottapalam,Ottapalam,46,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Naraingarh,Naraingarh,Naraingarh,44,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Nangal,Nangal,Nangal,41,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Murdeshwar,Murdeshwar,Murdeshwar,10,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Mullana,Mullana,Mullana,31,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Mandya,Mandya,Mandya,82,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Malout,Malout,Malout,55,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Madikeri,Madikeri,Madikeri,42,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,KotKapura,Kotkapura,Kotkapura,52,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Kishangarh,Kishangarh,Kishangarh,49,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Jind,Jind,Jind,145,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Jalalabad,Jalalabad,Jalalabad,49,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Gokarna,Gokarna,Gokarna,12,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Gokak,Gokak,Gokak,17,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Gohana,Gohana,Gohana,84,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Fatehpur,Fatehpur,Fatehpur,105,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,FatehgarhSahib,Fatehgarhsahib,Fatehgarhsahib,66,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,FatehgarhSahib,Sirhind,Sirhind,58,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Dharmapuri,Dharmapuri,Dharmapuri,122,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Dausa,Dausa,Dausa,69,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Amroha,Amroha,Amroha,37,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Gondia,Gondia,Gondia,147,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Bankura,Bankura,Bankura,43,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Angul,Angul,Angul,56,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Beed,Beed,Beed,86,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Samastipur,Samastipur,Samastipur,84,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Motihari,Motihari,Motihari,94,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Bettiah,Bettiah,Bettiah,57,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Siddipet,Siddipet,Siddipet,82,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Mahbubnagar,Mahbubnagar,Mahbubnagar,85,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Nuzividu,Nuzividu,Nuzividu,20,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Attingal,Attingal,Attingal,32,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Medak,Medak,Medak,34,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Mancherial,Mancherial,Mancherial,107,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Kamareddy,Kamareddy,Kamareddy,98,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Jagtial,Jagtial,Jagtial,23,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Gadwal,Gadwal,Gadwal,25,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Bodhan,Bodhan,Bodhan,38,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Bhadrachalam,Bhadrachalam,Bhadrachalam,44,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Adilabad,Adilabad,Adilabad,41,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Rajampet,Rajampet,Rajampet,32,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Puttur,Puttur,Puttur,30,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Proddatur,Proddatur,Proddatur,127,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Narsapur,Narsapur,Narsapur,9,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Markapur,Markapur,Markapur,36,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Kavali,Kavali,Kavali,16,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Hindupur,Hindupur,Hindupur,28,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Shikohabad,Shikohabad,Shikohabad,30,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Etawah,Etawah,Etawah,96,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Dabra,Dabra,Dabra,36,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Deoband,Deoband,Deoband,33,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Sambhal,Sambhal,Sambhal,32,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Khurja,Khurja,Khurja,45,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Kasganj,Kasganj,Kasganj,42,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Hathras,Hathras,Hathras,48,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Hapur,Hapur,Hapur,123,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Etah,Etah,Etah,32,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Baghpat,Baghpat,Baghpat,25,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Namakkal,Namakkal,Namakkal,106,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Hanumangarh,Hanumangarh,Hanumangarh,80,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Samrala,Samrala,Samrala,17,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Phillaur,Phillaur,Phillaur,37,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Jagraon,Jagraon,Jagraon,45,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Nakodar,Nakodar,Nakodar,40,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Fazilka,Fazilka,Fazilka,40,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Samba,Samba,Samba,11,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Kathua,Kathua,Kathua,25,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Phaltan,Phaltan,Phaltan,73,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Pandharpur,Pandharpur,Pandharpur,88,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Osmanabad,Osmanabad,Osmanabad,104,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Manmad,Manmad,Manmad,24,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Malegaon,Malegaon,Malegaon,111,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Karad,Karad,Karad,243,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Chalisgaon,Chalisgaon,Chalisgaon,52,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Bhusawal,Bhusawal,Bhusawal,171,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Barshi,Barshi,Barshi,84,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Amalner,Amalner,Amalner,42,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Vidisha,Vidisha,Vidisha,77,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Singrauli,Singrauli,Singrauli,31,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Singrauli,Waidhan,Waidhan,27,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Seoni,Seoni,Seoni,45,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Sehore,Sehore,Sehore,28,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Khargone,Khargone,Khargone,61,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Itarsi,Itarsi,Itarsi,58,Week 09-2023,2023-03-02,2023-03-02 08:50:53
