Country,City,Area,Area_Clean,Count,Relevant_Week,Relevant_Date,Runtime
India,Farrukhabad,Fatehgarh,Fatehgarh,24,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Moodbidri,Moodbidri,Moodbidri,19,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Karwar,Karwar,Karwar,63,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Baddi,Baddi,Baddi,88,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Baddi,Shivalik Nagar,Shivalik Nagar,16,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Baddi,Nalagarh,Nalagarh,15,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Ambur,Ambur,Ambur,48,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Rudrapur,Rudrapur,Rudrapur,200,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Porbandar,Porbandar,Porbandar,108,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Jhunjhunu,Jhunjhunu,Jhunjhunu,109,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Churu,Churu,Churu,25,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Sikar,Sikar,Sikar,316,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Hoshangabad,Hoshangabad,Hoshangabad,80,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Hampi-Hospet,Hampi-Hospet,Hampi-Hospet,89,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Faridkot,Faridkot,Faridkot,44,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Khanna,Khanna,Khanna,144,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Khanna,Mandi Gobindgarh,Mandi Gobindgarh,43,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Abohar,Abohar,Abohar,149,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Kaithal,Kaithal,Kaithal,158,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Purnea,Purnea,Purnea,242,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Deoghar,Deoghar,Deoghar,158,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Palwal,Palwal,Palwal,123,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Chikmagalur,Chikmagalur,Chikmagalur,93,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Kottayam,Kottayam,Kottayam,301,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Kottayam,Pala,Pala,25,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Firozabad,Firozabad,Firozabad,123,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Shahjahanpur,Shahjahanpur,Shahjahanpur,191,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Nadiad,Nadiad,Nadiad,173,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Unnao,Unnao,Unnao,160,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Hassan,Hassan,Hassan,133,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Bhatkal,Bhatkal,Bhatkal,24,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Narasaraopet,Narasaraopet,Narasaraopet,76,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Shivpuri,Shivpuri,Shivpuri,64,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Mehsana,Mehsana,Mehsana,222,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Mehsana,Visanagar,Visanagar,52,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Bulandshahr,Bulandshahr,Bulandshahr,111,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Yavatmal,Yavatmal,Yavatmal,125,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Tumkur,Tumkur,Tumkur,188,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Tezpur,Tezpur,Tezpur,118,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Suryapet,Suryapet,Suryapet,56,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Silchar,Silchar,Silchar,76,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Sambalpur,Sambalpur,Sambalpur,219,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Sambalpur,Bargarh,Bargarh,30,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Rewari,Rewari,Rewari,262,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Rampur,Rampur,Rampur,122,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Rajnandgaon,Rajnandgaon,Rajnandgaon,112,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Raichur,Raichur,Raichur,99,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Pudukkottai,Pudukkottai,Pudukkottai,86,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Pithampur,Pithampur,Pithampur,29,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Parbhani,Parbhani,Parbhani,125,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Pali,Pali,Pali,139,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Neemuch,Neemuch,Neemuch,106,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Nandyal,Nandyal,Nandyal,136,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Muzaffarpur,Muzaffarpur,Muzaffarpur,306,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Morena,Morena,Morena,42,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Moga,Moga,Moga,126,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Mandsaur,Mandsaur,Mandsaur,116,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Machilipatnam,Machilipatnam,Machilipatnam,73,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Kolar,Kolar,Kolar,57,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Dibrugarh,Dibrugarh,Dibrugarh,87,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Dharmavaram,Dharmavaram,Dharmavaram,36,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Darbhanga,Darbhanga,Darbhanga,189,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Cuddalore,Cuddalore,Cuddalore,75,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Chandrapur,Chandrapur,Chandrapur,241,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Bijnor,Bijnor,Bijnor,87,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Bhiwani,Bhiwani,Bhiwani,121,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Berhampur,Berhampur,Berhampur,209,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Barabanki,Barabanki,Barabanki,139,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Balasore,Balasore,Balasore,191,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Baramati,Baramati,Baramati,196,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Wardha,Wardha,Wardha,172,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Pathankot,Pathankot,Pathankot,248,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Nizamabad,Nizamabad,Nizamabad,257,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Nizamabad,Armoor,Armoor,23,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Khammam,Khammam,Khammam,259,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Kapurthala,Kapurthala,Kapurthala,131,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Raigarh,Raigarh,Raigarh,99,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Sirsa,Sirsa,Sirsa,245,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Bijapur,Bijapur,Bijapur,176,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Gurdaspur,Gurdaspur,Gurdaspur,117,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Barnala,Barnala,Barnala,101,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Rajpura,Rajpura,Rajpura,117,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Rajpura,Banur,Banur,25,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Rewa,Rewa,Rewa,184,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Bhuj,Bhuj,Bhuj,178,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Jorhat,Jorhat,Jorhat,189,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Chittoor,Chittoor,Chittoor,99,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Kollam,Kollam,Kollam,358,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Kollam,Varkala,Varkala,41,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Kollam,Chathanoor,Chathanoor,8,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Ongole,Ongole,Ongole,197,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Tiruvannamalai,Tiruvannamalai,Tiruvannamalai,66,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Thoothukudi,Thoothukudi,Thoothukudi,162,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Krishnagiri,Krishnagiri,Krishnagiri,53,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Kumbakonam,Kumbakonam,Kumbakonam,105,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Bhimavaram,Bhimavaram,Bhimavaram,121,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Nagercoil,Nagercoil,Nagercoil,195,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Dindigul,Dindigul,Dindigul,209,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Sri Ganganagar,Sri Ganganagar,Sri Ganganagar,276,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Tirunelveli,Tirunelveli,Tirunelveli,341,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Karaikudi,Karaikudi,Karaikudi,173,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Karaikudi,Devakottai,Devakottai,9,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Bhiwadi,Bhiwadi,Bhiwadi,214,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Korba,Korba,Korba,211,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Guna,Guna,Guna,97,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Karimnagar,Karimnagar,Karimnagar,261,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Gandhidham,Gandhidham,Gandhidham,312,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Bharatpur,Bharatpur,Bharatpur,141,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Bharatpur,Sewar,Sewar,6,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Chhindwara,Chhindwara,Chhindwara,131,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Srikakulam,Srikakulam,Srikakulam,123,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Tuni,Tuni,Tuni,67,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Batala,Batala,Batala,93,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Hoshiarpur,Hoshiarpur,Hoshiarpur,213,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Phagwara,Phagwara,Phagwara,323,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Khandwa,Khandwa,Khandwa,80,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Dewas,Dewas,Dewas,156,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Vapi,Vapi,Vapi,246,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Vapi,Daman,Daman,23,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Navsari,Navsari,Navsari,263,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Nagaon,Nagaon,Nagaon,99,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Valsad,Valsad,Valsad,197,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Tadepalligudem,Tadepalligudem,Tadepalligudem,75,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Eluru,Eluru,Eluru,158,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Vizianagaram,Vizianagaram,Vizianagaram,196,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Kadapa,Kadapa,Kadapa,243,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Ratnagiri,Ratnagiri,Ratnagiri,120,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Katni,Katni,Katni,127,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Latur,Latur,Latur,436,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Akola,Akola,Akola,308,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Satara,Satara,Satara,354,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Sangli,Sangli,Sangli,533,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Sangli,Jaysingpur,Jaysingpur,40,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Dhule,Dhule,Dhule,236,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Bharuch,Bharuch,Bharuch,333,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Satna,Satna,Satna,178,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Sagar,Sagar,Sagar,234,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Ratlam,Ratlam,Ratlam,189,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Bardhaman,Bardhaman,Bardhaman,193,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Asansol,Asansol,Asansol,223,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Roorkee,Roorkee,Roorkee,294,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Haldwani,Haldwani,Haldwani,666,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Raebareli,Raebareli,Raebareli,134,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Chittorgarh,Chittorgarh,Chittorgarh,124,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Bhilwara,Bhilwara,Bhilwara,328,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Sangrur,Sangrur,Sangrur,154,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Sangrur,Sunam,Sunam,47,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Sangrur,Bhawanigarh,Bhawanigarh,9,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Firozpur,Firozpur,Firozpur,147,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Solan,Solan,Solan,202,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Yamuna Nagar,Yamuna Nagar,Yamuna Nagar,359,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Rohtak,Rohtak,Rohtak,443,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Kurukshetra,Kurukshetra,Kurukshetra,324,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Kurukshetra,Ladwa,Ladwa,18,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Gaya,Gaya,Gaya,345,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Bhagalpur,Bhagalpur,Bhagalpur,337,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Bhagalpur,Nathnagar,Nathnagar,21,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Kanchipuram,Kanchipuram,Kanchipuram,100,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Shimoga,Shimoga,Shimoga,176,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Gulbarga,Gulbarga,Gulbarga,306,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Rajahmundry,Rajahmundry,Rajahmundry,396,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Kakinada,Kakinada,Kakinada,328,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Ambala,Ambala,Ambala,943,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Sonipat,Sonipat,Sonipat,299,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Solapur,Solapur,Solapur,787,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Nellore,Nellore,Nellore,555,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Nanded,Nanded,Nanded,429,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Muzaffarnagar,Muzaffarnagar,Muzaffarnagar,229,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Moradabad,Moradabad,Moradabad,500,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Mathura,Mathura,Mathura,414,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Kurnool,Kurnool,Kurnool,415,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Jalgaon,Jalgaon,Jalgaon,395,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Hisar,Hisar,Hisar,429,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Durgapur,Durgapur,Durgapur,308,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Dhanbad,Dhanbad,Dhanbad,499,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Dhanbad,Govindpur,Govindpur,23,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Dhanbad,Bhuli,Bhuli,21,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Dhanbad,Katras,Katras,18,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Davanagere,Davanagere,Davanagere,188,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Bokaro,Bokaro,Bokaro,227,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Bhavnagar,Bhavnagar,Bhavnagar,263,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Bellary,Bellary,Bellary,130,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Belgaum,Belgaum,Belgaum,594,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Anantapur,Anantapur,Anantapur,430,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Anantapur,Tadipatri,Tadipatri,20,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Alwar,Alwar,Alwar,335,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Aligarh,Aligarh,Aligarh,400,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Ahmednagar,Ahmednagar,Ahmednagar,462,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Muktsar,Shree Muktsar Sahib,Shree Muktsar Sahib,93,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Muktsar,Narang Colony,Narang Colony,15,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Muktsar,Bhullar Colony,Bhullar Colony,11,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Muktsar,New Grain Market,New Grain Market,6,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Hubli,Vidya Nagar,Vidya Nagar,229,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Hubli,New Hubli,New Hubli,142,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Hubli,Keshwapur,Keshwapur,99,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Hubli,Rajendra Nagar,Rajendra Nagar,82,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Hubli,Old Hubli,Old Hubli,32,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Hubli,Navanagar,Navanagar,8,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Hubli,Bhairidevakoppa Dargha,Bhairidevakoppa Dargha,8,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Hubli,Chalukya Nagar,Chalukya Nagar,7,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Dharwad,Maratha Colony,Maratha Colony,54,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Dharwad,Saptapur,Saptapur,52,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Dharwad,Vidyagiri,Vidyagiri,41,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Dharwad,Malmaddi,Malmaddi,24,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Dharwad,Narayanpura,Narayanpura,20,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Dharwad,Sattur,Sattur,19,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Dharwad,Hosayellapur,Hosayellapur,14,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Dharwad,Shriram Nagar,Shriram Nagar,8,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Dharwad,Police Head Quarters,Police Head Quarters,6,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Warangal,Hanamakonda,Hanamakonda,405,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Warangal,Girmajipet,Girmajipet,68,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Warangal,Kothawada,Kothawada,20,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Warangal,Shiva Nagar,Shiva Nagar,19,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Warangal,Mathwada,Mathwada,13,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Warangal,Deshaipet,Deshaipet,7,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Warangal,Ramannapet,Ramannapet,6,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Warangal,Rangashaipet,Rangashaipet,6,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Warangal,Lb Nagar,Lb Nagar,5,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Tiruppur,Kumar Nagar,Kumar Nagar,117,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Tiruppur,Valliammai Nagar,Valliammai Nagar,97,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Tiruppur,Velampalayam,Velampalayam,92,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Tiruppur,Valipalayam,Valipalayam,66,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Tiruppur,Karuvampalayam,Karuvampalayam,51,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Tiruppur,Veerapandi,Veerapandi,46,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Tiruppur,Rayapuram,Rayapuram,46,Week 09-2023,2023-03-02,2023-03-02 08:50:53
