,words,mapping,score,js_file
0,jk lakshmi cement ltd,jk lakshmi cement ltd,0.9809523809523809,fois
1,jk lakshmi cement ltd,jk lakshmi cement ltd,0.9809523809523809,fois
2,maihar cement,manikgarh cement,0.9294871794871795,fois
3,maihar cement,maratha cement,0.9191697191697191,fois
4,manikgarh cement,maihar cement,0.9294871794871795,fois
5,maratha cement,maihar cement,0.9191697191697191,fois
6,multi,multi ltd,0.9111111111111111,fois
7,multi ltd,multi,0.9111111111111111,fois
8,orissa metaliks pvt ltd unit-i,orissa metaliks pvt ltd unit-ii,0.9935483870967742,fois
9,orissa metaliks pvt ltd unit-ii,orissa metaliks pvt ltd unit-i,0.9935483870967742,fois
10,public,public ltd,0.92,fois
11,public ltd,public,0.92,fois
12,sagar cements ltd,star cement ltd,0.9270588235294117,fois
13,star cement ltd,sagar cements ltd,0.9270588235294117,fois
14,shradha industries,aadesh industries,0.9016884531590413,vahan
15,shradha industries,shankar industries,0.9074074074074073,vahan
16,shradha industries,shri industries,0.915925925925926,vahan
17,shradha industries,shubhada industries,0.9414287352367847,vahan
18,3ev industries,3s industries,0.934065934065934,vahan
19,3ev industries,bew industries,0.9047619047619048,vahan
20,3ev industries,k industries,0.9007936507936508,vahan
21,3ev industries,leo industries,0.9047619047619048,vahan
22,3ev industries,s industries,0.9007936507936508,vahan
23,3ev industries,trv industries,0.9047619047619048,vahan
24,3ev industries,v k industries,0.9047619047619048,vahan
25,3ev industries,vmt industries,0.9047619047619048,vahan
26,3ev industries,vsl industries,0.9047619047619048,vahan
27,3s industries,3ev industries,0.934065934065934,vahan
28,3s industries,ams industries,0.9267399267399267,vahan
29,3s industries,asha industries,0.9076923076923077,vahan
30,3s industries,ksr industries,0.9267399267399267,vahan
31,3s industries,mas industries,0.9267399267399267,vahan
32,3s industries,s industries,0.9743589743589745,vahan
33,3s industries,sgl industries,0.9267399267399267,vahan
34,3s industries,vsl industries,0.9267399267399267,vahan
35,a b excavators and earthmover,a b excavators and earthmovers,0.9933333333333334,vahan
36,a b excavators and earthmovers,a b excavators and earthmover,0.9933333333333334,vahan
37,a b k engineering co,s k engineering co,0.9118736383442266,vahan
38,a k auto electrical,a k autto electrical,0.958421052631579,vahan
39,a k autto electrical,a k auto electrical,0.958421052631579,vahan
40,a k engineering works,a m engineering works,0.9746031746031746,vahan
41,a k engineering works,ahamad engineering works,0.9089285714285713,vahan
42,a k engineering works,alam engineering works,0.9305194805194805,vahan
43,a k engineering works,altaf engineering works,0.9192546583850931,vahan
44,a k engineering works,ambay engineering works,0.9192546583850931,vahan
45,a k engineering works,aptha engineering works,0.9192546583850931,vahan
46,a k engineering works,ars engineering works,0.9428571428571427,vahan
47,a k engineering works,ayub engineering works,0.9305194805194805,vahan
48,a k engineering works,b b engineering works,0.9365079365079364,vahan
49,a k engineering works,b f engineering works,0.9365079365079364,vahan
50,a k engineering works,dss engineering works,0.9047619047619048,vahan
51,a k engineering works,fayaz engineering works,0.9102829537612146,vahan
52,a k engineering works,j p engineering works,0.9365079365079364,vahan
53,a k engineering works,k engineering works,0.9507101086048454,vahan
54,a k engineering works,k k engineering works,0.9515873015873014,vahan
55,a k engineering works,k s engineering works,0.9515873015873014,vahan
56,a k engineering works,kamala engineering works,0.9119047619047619,vahan
57,a k engineering works,khaja engineering works,0.9239820565907522,vahan
58,a k engineering works,m m engineering works,0.9365079365079364,vahan
59,a k engineering works,om engineering works,0.919047619047619,vahan
60,a k engineering works,p la engineering works,0.937157287157287,vahan
61,a k engineering works,padma engineering works,0.9102829537612146,vahan
62,a k engineering works,r k engineering works,0.9682539682539683,vahan
63,a k engineering works,raj engineering works,0.9365079365079364,vahan
64,a k engineering works,raja engineering works,0.9227994227994228,vahan
65,a k engineering works,salam engineering works,0.9102829537612146,vahan
66,a k engineering works,staff engineering works,0.9102829537612146,vahan
67,a k engineering works,sudha engineering works,0.9102829537612146,vahan
68,a k engineering works,upa engineering works,0.9365079365079364,vahan
69,a k engineering works,v m engineering works,0.9365079365079364,vahan
70,a k gupta and co,r n gupta and co,0.9166666666666666,vahan
71,a m engineering works,a k engineering works,0.9746031746031746,vahan
72,a m engineering works,ahamad engineering works,0.9207142857142857,vahan
73,a m engineering works,alam engineering works,0.9434415584415583,vahan
74,a m engineering works,altaf engineering works,0.9192546583850931,vahan
75,a m engineering works,ambay engineering works,0.931583850931677,vahan
76,a m engineering works,aptha engineering works,0.9192546583850931,vahan
77,a m engineering works,ars engineering works,0.9428571428571427,vahan
78,a m engineering works,aum engineering and works,0.9107142857142857,vahan
79,a m engineering works,ayub engineering works,0.9305194805194805,vahan
80,a m engineering works,b b engineering works,0.9365079365079364,vahan
81,a m engineering works,b f engineering works,0.9365079365079364,vahan
82,a m engineering works,dss engineering works,0.9047619047619048,vahan
83,a m engineering works,fayaz engineering works,0.9102829537612146,vahan
84,a m engineering works,j p engineering works,0.9365079365079364,vahan
85,a m engineering works,k engineering works,0.9348370927318296,vahan
86,a m engineering works,k k engineering works,0.9365079365079364,vahan
87,a m engineering works,k s engineering works,0.9365079365079364,vahan
88,a m engineering works,kamala engineering works,0.9119047619047619,vahan
89,a m engineering works,khaja engineering works,0.9102829537612146,vahan
90,a m engineering works,m m engineering works,0.9515873015873014,vahan
91,a m engineering works,mahmood engineering works,0.9007936507936508,vahan
92,a m engineering works,om engineering works,0.9340434419381788,vahan
93,a m engineering works,p la engineering works,0.937157287157287,vahan
94,a m engineering works,padma engineering works,0.9239820565907522,vahan
95,a m engineering works,r k engineering works,0.9365079365079364,vahan
96,a m engineering works,raj engineering works,0.9365079365079364,vahan
97,a m engineering works,raja engineering works,0.9227994227994228,vahan
98,a m engineering works,salam engineering works,0.9239820565907522,vahan
99,a m engineering works,staff engineering works,0.9102829537612146,vahan
100,a m engineering works,sudha engineering works,0.9102829537612146,vahan
101,a m engineering works,upa engineering works,0.9365079365079364,vahan
102,a m engineering works,v m engineering works,0.9682539682539683,vahan
103,a motors,a s motors,0.9466666666666665,vahan
104,a motors,ajay motors,0.9181818181818182,vahan
105,a motors,alfa motors,0.9181818181818182,vahan
106,a motors,amw motors,0.9025,vahan
107,a motors,api motors,0.94,vahan
108,a motors,arul motors,0.9181818181818182,vahan
109,a motors,arya motors,0.9181818181818182,vahan
110,a motors,avan motors,0.9181818181818182,vahan
111,a motors,bsa motors,0.9333333333333332,vahan
112,a motors,dada motors,0.9090909090909092,vahan
113,a motors,java motors,0.9090909090909092,vahan
114,a motors,nabh motors,0.9090909090909092,vahan
115,a motors,prag motors,0.9090909090909092,vahan
116,a motors,sai motors,0.9333333333333332,vahan
117,a motors,san motors,0.9333333333333332,vahan
118,a motors,sas motors,0.9333333333333332,vahan
119,a one agro industries,a one auto industries,0.9197994987468672,vahan
120,a one agro industries,jay bhole agro industries,0.9174603174603174,vahan
121,a one auto industries,a one agro industries,0.9197994987468672,vahan
122,a s motors,a motors,0.9466666666666665,vahan
123,a s motors,asr motors,0.9066666666666667,vahan
124,a trailers,aec trailers,0.9500000000000001,vahan
125,a trailers,ams trailers,0.9500000000000001,vahan
126,a trailers,anbu trailers,0.9307692307692307,vahan
127,a trailers,deva trailers,0.923076923076923,vahan
128,a trailers,manju trailers,0.9047619047619048,vahan
129,a trailers,munna trailers,0.9047619047619048,vahan
130,a trailers,shan trailers,0.923076923076923,vahan
131,a trailers,veda trailers,0.923076923076923,vahan
132,aadesh industries,shradha industries,0.9016884531590413,vahan
133,aadesh industries,amardeep industries,0.901547987616099,vahan
134,aadesh industries,asha industries,0.9047058823529412,vahan
135,aadesh industries,daksh industries,0.9177287581699346,vahan
136,aadhya enterprises,ajay enterprises,0.93125,vahan
137,aadhya enterprises,daya enterprises,0.9421296296296297,vahan
138,aadhya enterprises,maa enterprises,0.9037037037037038,vahan
139,aai trailor,akash trailor,0.9034965034965035,vahan
140,aakar trailers,sahakar trailer,0.9317460317460317,vahan
141,aaron industries,agro industries,0.9210714285714285,vahan
142,aaron industries,aman agro industries,0.9025,vahan
143,aaron industries,ang industries,0.9223214285714286,vahan
144,aaron industries,aparna industries,0.9459558823529411,vahan
145,aaron industries,auro industries,0.9210714285714285,vahan
146,aaron industries,avon agro industries,0.9025,vahan
147,aaron industries,pavan industries,0.9166666666666666,vahan
148,aaron industries,rajan industries,0.9361111111111112,vahan
149,aaron industries,rajmohan industries,0.9265350877192983,vahan
150,aaron industries,ramon industries,0.9361111111111112,vahan
151,aaron industries,rao industries,0.9107142857142857,vahan
152,aaron industries,ratan industries,0.9361111111111112,vahan
153,aaron industries,shankar industries,0.9013888888888889,vahan
154,aarti agro industries,amrutia agro industries,0.9453416149068323,vahan
155,aarti agro industries,bihar agro industries,0.9189640768588138,vahan
156,aarti agro industries,chitra agro industries,0.9204906204906204,vahan
157,aarti agro industries,dharti agro industries,0.9204906204906204,vahan
158,aarti agro industries,gayatri agro industries,0.9233954451345756,vahan
159,aarti agro industries,gaytri agro industries,0.9204906204906204,vahan
160,aarti agro industries,hira agro industries,0.916499582289056,vahan
161,aarti agro industries,kartar agro industries,0.9204906204906204,vahan
162,aarti agro industries,mahavir agro industries,0.9239820565907522,vahan
163,aarti agro industries,maruti agro industries,0.9204906204906204,vahan
164,aarti agro industries,rajlaxmi agro industries,0.9119047619047619,vahan
165,aarti agro industries,rajmoti agro industries,0.9073153899240856,vahan
166,aarti agro industries,ramji agro industries,0.9014202172096909,vahan
167,aarti agro industries,ravi agro industries,0.916499582289056,vahan
168,aarti agro industries,shabari agro industries,0.9406487232574189,vahan
169,aarti agro industries,viral agro industries,0.9014202172096909,vahan
170,aarya automobiles,haryana automobiles,0.9453044375644994,vahan
171,aarya automobiles,yaari automobiles,0.9191176470588235,vahan
172,abharan motors,abra motors,0.9186147186147186,vahan
173,abhay agro industries,akash agro industries,0.9270676691729324,vahan
174,abhay agro industries,ambey agro industries,0.9270676691729324,vahan
175,abhay agro industries,bhagat agro industries,0.9038239538239538,vahan
176,abhay agro industries,jadhav agro industries,0.9227994227994228,vahan
177,abhay agro industries,jay agro industries,0.9163185742133111,vahan
178,abhay agro industries,kamal agro industries,0.9047619047619048,vahan
179,abhay agro industries,khalsa agro industries,0.9052555631503,vahan
180,abhay agro industries,mahamaya agro industries,0.9119047619047619,vahan
181,abhay agro industries,mamta agro industries,0.9047619047619048,vahan
182,abhay agro industries,padma agro industries,0.9047619047619048,vahan
183,abhay agro industries,pasha agro industries,0.9365079365079364,vahan
184,abhay agro industries,satyam agro industries,0.9052555631503,vahan
185,abhay agro industries,saya agro industries,0.9340434419381788,vahan
186,abhay agro industries,shyam agro industries,0.9014202172096909,vahan
187,abhishek engineering works,hitesh engineering works,0.9331568190263843,vahan
188,abhishek engineering works,shakthivel engineering works,0.9247985347985348,vahan
189,abhishek engineering works,vivek engineering works,0.9069119286510591,vahan
190,abirami engineering works,imran engineering works,0.9152042160737813,vahan
191,abirami engineering works,jituri engineering works,0.9049999999999999,vahan
192,abirami engineering works,kirit engineering works,0.9176811594202898,vahan
193,abirami engineering works,rabbani engineering works,0.9031884057971015,vahan
194,abra motors,abharan motors,0.9186147186147186,vahan
195,abra motors,arya motors,0.9454545454545455,vahan
196,abra motors,asr motors,0.9154545454545455,vahan
197,action construction equip,action construction equipment,0.9724137931034482,vahan
198,action construction equipment,action construction equip,0.9724137931034482,vahan
199,adarsh trailer,paresh trailer,0.9047619047619048,vahan
200,adarsh trailer,prakash trailer,0.9061050061050061,vahan
201,aditya agro industries,ajit agro industries,0.9283014354066985,vahan
202,aditya agro industries,ambica agro industries,0.9181818181818182,vahan
203,aditya agro industries,arbuda agro industries,0.9023923444976076,vahan
204,aditya agro industries,ayisha agro industries,0.9304545454545454,vahan
205,aditya agro industries,vijaya agro industries,0.9227272727272727,vahan
206,aditya agro industries,vinayak agro industries,0.9095520421607377,vahan
207,aditya engineering,riya engineering,0.9013888888888889,vahan
208,aditya enterprises,arti enterprises,0.91125,vahan
209,aec trailers,a trailers,0.9500000000000001,vahan
210,afzal engg works junagarh,rk engg works junagarh,0.903030303030303,vahan
211,agrasen engineering works,ganesh engineering work,0.9152042160737813,vahan
212,agrasen engineering works,hiren engineering works,0.9018081435472739,vahan
213,agri equipment,agri implements,0.9147619047619048,vahan
214,agri equipment,amin equipment,0.9142857142857143,vahan
215,agri implements,agri equipment,0.9147619047619048,vahan
216,agro auto industries,agro industries,0.91,vahan
217,agro industries,aaron industries,0.9210714285714285,vahan
218,agro industries,agro auto industries,0.91,vahan
219,agro industries,arma industries,0.9199999999999999,vahan
220,agro industries,auro industries,0.9600000000000001,vahan
221,agro industries,gp industries,0.9076923076923077,vahan
222,agro industries,ira industries,0.9061050061050061,vahan
223,agro industries,j agro industries,0.9163398692810457,vahan
224,agro industries,om industries,0.9076923076923077,vahan
225,agro industries,omkar industries,0.9123015873015873,vahan
226,agro industries,raj industries,0.9061050061050061,vahan
227,agro industries,rao industries,0.953968253968254,vahan
228,agro industries,sagar industries,0.9361111111111112,vahan
229,ahamad engineering works,a k engineering works,0.9089285714285713,vahan
230,ahamad engineering works,a m engineering works,0.9207142857142857,vahan
231,ahamad engineering works,ahamad engineering works khammam,0.95,vahan
232,ahamad engineering works,alam engineering works,0.9488636363636365,vahan
233,ahamad engineering works,altaf engineering works,0.9108695652173913,vahan
234,ahamad engineering works,ambay engineering works,0.9221273291925466,vahan
235,ahamad engineering works,aptha engineering works,0.9364130434782609,vahan
236,ahamad engineering works,ars engineering works,0.9089285714285713,vahan
237,ahamad engineering works,botalada engineering works,0.9057886557886557,vahan
238,ahamad engineering works,farma engineering works,0.9134748102139406,vahan
239,ahamad engineering works,fayaz engineering works,0.9009661835748792,vahan
240,ahamad engineering works,kamala engineering works,0.9292929292929294,vahan
241,ahamad engineering works,khaja engineering works,0.9134748102139406,vahan
242,ahamad engineering works,mahmood engineering works,0.917070707070707,vahan
243,ahamad engineering works,om engineering works,0.9138888888888889,vahan
244,ahamad engineering works,padma engineering works,0.9425779534475187,vahan
245,ahamad engineering works,prathap engineering works,0.9049999999999999,vahan
246,ahamad engineering works,raja engineering works,0.914141414141414,vahan
247,ahamad engineering works,salam engineering works,0.9293478260869565,vahan
248,ahamad engineering works,sarma engineering works,0.9134748102139406,vahan
249,ahamad engineering works,sudha engineering works,0.9134748102139406,vahan
250,ahamad engineering works,varma engineering works,0.9134748102139406,vahan
251,ahamad engineering works khammam,ahamad engineering works,0.95,vahan
252,aims farm equipments,shivam farm equipment,0.9340434419381788,vahan
253,ajax fiori engg india,ajax fiori engineering,0.9128427128427129,vahan
254,ajax fiori engineering,ajax fiori engg india,0.9128427128427129,vahan
255,ajay enterprises,aadhya enterprises,0.93125,vahan
256,ajay enterprises,asl enterprises,0.90375,vahan
257,ajay enterprises,avi enterprises,0.90375,vahan
258,ajay enterprises,daya enterprises,0.9361111111111112,vahan
259,ajay enterprises,maa enterprises,0.9361111111111112,vahan
260,ajay enterprises,raju enterprises,0.9166666666666666,vahan
261,ajay motors,a motors,0.9181818181818182,vahan
262,ajay motors,arya motors,0.9154545454545455,vahan
263,ajay motors,java motors,0.9060606060606061,vahan
264,ajit agro industries,aditya agro industries,0.9283014354066985,vahan
265,ajit agro industries,akki agro industries,0.94,vahan
266,ajit agro industries,arti industries,0.905,vahan
267,ajit agro industries,balaji agro industries,0.9027910685805423,vahan
268,ajit agro industries,halli agro industries,0.919047619047619,vahan
269,ajit agro industries,malkit agro industries,0.9378787878787879,vahan
270,ajit agro industries,mauli agro industries,0.919047619047619,vahan
271,ajit agro industries,parth agro industries,0.9005291005291006,vahan
272,ajit agro industries,shakthi agro industries,0.9078184591914568,vahan
273,ajit agro industries,swami agro industries,0.919047619047619,vahan
274,ajit agro industries,swastik agro industries,0.9078184591914568,vahan
275,ajit agro industries,swati agro industries,0.9340434419381788,vahan
276,ajit agro industries,umiya agro industries,0.9005291005291006,vahan
277,ajit agro industries,vijaya agro industries,0.9027910685805423,vahan
278,ajit agro industries,vikas agro industries,0.9005291005291006,vahan
279,akash agro industries,abhay agro industries,0.9270676691729324,vahan
280,akash agro industries,jadhav agro industries,0.9052555631503,vahan
281,akash agro industries,kamal agro industries,0.9189640768588138,vahan
282,akash agro industries,khalsa agro industries,0.9689754689754689,vahan
283,akash agro industries,mamta agro industries,0.9047619047619048,vahan
284,akash agro industries,padma agro industries,0.9047619047619048,vahan
285,akash agro industries,pasha agro industries,0.9515873015873014,vahan
286,akash agro industries,sant agro industries,0.9005291005291006,vahan
287,akash agro industries,satyam agro industries,0.9052555631503,vahan
288,akash agro industries,saya agro industries,0.9340434419381788,vahan
289,akash agro industries,shyam agro industries,0.9014202172096909,vahan
290,akash agro industries,sudha agro industries,0.9014202172096909,vahan
291,akash agro industries,sumukha agro industries,0.9073153899240856,vahan
292,akash agro industries,usha agro industries,0.916499582289056,vahan
293,akash agro industries,vikas agro industries,0.9014202172096909,vahan
294,akash engg works,ayesha engg works,0.9259558823529411,vahan
295,akash engg works,sakthi engg works,0.9177287581699346,vahan
296,akash trailor,aai trailor,0.9034965034965035,vahan
297,akash trailor,asha trailer,0.9015734265734265,vahan
298,akki agro industries,ajit agro industries,0.94,vahan
299,akki agro industries,halli agro industries,0.919047619047619,vahan
300,akki agro industries,lakshmi agro industries,0.9253623188405796,vahan
301,akki agro industries,mauli agro industries,0.919047619047619,vahan
302,akki agro industries,shakthi agro industries,0.9253623188405796,vahan
303,akki agro industries,swami agro industries,0.919047619047619,vahan
304,akki agro industries,swastik agro industries,0.9078184591914568,vahan
305,akki agro industries,swati agro industries,0.919047619047619,vahan
306,akki agro industries,umiya agro industries,0.9005291005291006,vahan
307,akki agro industries,vikas agro industries,0.9340434419381788,vahan
308,akshar agro industries,akshar agro lndustries,0.9532467532467533,vahan
309,akshar agro industries,atharva agro industries,0.918596837944664,vahan
310,akshar agro industries,avtar agro industries,0.9305194805194805,vahan
311,akshar agro industries,ayisha agro industries,0.9154545454545455,vahan
312,akshar agro industries,bahuchar agro industries,0.914141414141414,vahan
313,akshar agro industries,bharat agro industries,0.9060606060606061,vahan
314,akshar agro industries,dharma agro industries,0.9060606060606061,vahan
315,akshar agro industries,harjas agro industries,0.937950937950938,vahan
316,akshar agro industries,harsha agro industries,0.937950937950938,vahan
317,akshar agro industries,hira agro industries,0.9027910685805423,vahan
318,akshar agro industries,kastkar agro industries,0.9399899617290922,vahan
319,akshar agro industries,raj agro industries,0.903331561226298,vahan
320,akshar agro industries,ram agro industries,0.903331561226298,vahan
321,akshar agro industries,sabar agro industries,0.937157287157287,vahan
322,akshar agro industries,sagar agro industries,0.9038239538239538,vahan
323,akshar agro industries,star agro industries,0.9027910685805423,vahan
324,akshar agro lndustries,akshar agro industries,0.9532467532467533,vahan
325,akshar agro lndustries,khalsa agro industries,0.9062049062049061,vahan
326,akshar engneering works,amar engineering works,0.9035968379446639,vahan
327,akshar engneering works,ars engineering works,0.901583850931677,vahan
328,akshar engneering works,prakash engineering works,0.9008695652173913,vahan
329,akshay industries,ams industries,0.9079831932773109,vahan
330,akshay industries,asha industries,0.9647058823529412,vahan
331,akshay industries,ashoka industries,0.9459558823529411,vahan
332,akshay industries,daksh industries,0.9399509803921569,vahan
333,akshay industries,s industries,0.9019607843137255,vahan
334,al-khadeer engineering works,vazeer engineering works,0.9007936507936508,vahan
335,alam engineering works,a k engineering works,0.9305194805194805,vahan
336,alam engineering works,a m engineering works,0.9434415584415583,vahan
337,alam engineering works,ahamad engineering works,0.9488636363636365,vahan
338,alam engineering works,altaf engineering works,0.9646903820816864,vahan
339,alam engineering works,ambay engineering works,0.945990965556183,vahan
340,alam engineering works,aptha engineering works,0.933596837944664,vahan
341,alam engineering works,ars engineering works,0.9305194805194805,vahan
342,alam engineering works,aum engineering and works,0.9127272727272726,vahan
343,alam engineering works,ayub engineering works,0.9181818181818182,vahan
344,alam engineering works,botalada engineering works,0.9207459207459209,vahan
345,alam engineering works,fayaz engineering works,0.9262187088274044,vahan
346,alam engineering works,k engineering works,0.9218500797448166,vahan
347,alam engineering works,kamala engineering works,0.9570707070707071,vahan
348,alam engineering works,khaja engineering works,0.9262187088274044,vahan
349,alam engineering works,m m engineering works,0.9227994227994228,vahan
350,alam engineering works,om engineering works,0.9378787878787879,vahan
351,alam engineering works,p la engineering works,0.9227272727272727,vahan
352,alam engineering works,padma engineering works,0.9399899617290922,vahan
353,alam engineering works,raj engineering works,0.9227994227994228,vahan
354,alam engineering works,raja engineering works,0.9393939393939394,vahan
355,alam engineering works,rambabu engineering works,0.9156421356421355,vahan
356,alam engineering works,salam engineering works,0.9855072463768115,vahan
357,alam engineering works,upa engineering works,0.9227994227994228,vahan
358,alam engineering works,v m engineering works,0.9052555631503,vahan
359,alfa motors,a motors,0.9181818181818182,vahan
360,altaf engineering works,a k engineering works,0.9192546583850931,vahan
361,altaf engineering works,a m engineering works,0.9192546583850931,vahan
362,altaf engineering works,ahamad engineering works,0.9108695652173913,vahan
363,altaf engineering works,alam engineering works,0.9646903820816864,vahan
364,altaf engineering works,ambay engineering works,0.9217391304347826,vahan
365,altaf engineering works,aptha engineering works,0.9478260869565218,vahan
366,altaf engineering works,ars engineering works,0.9192546583850931,vahan
367,altaf engineering works,ayub engineering works,0.9069169960474307,vahan
368,altaf engineering works,botalada engineering works,0.9190736799432452,vahan
369,altaf engineering works,farma engineering works,0.9261559696342304,vahan
370,altaf engineering works,fayaz engineering works,0.9261559696342304,vahan
371,altaf engineering works,k engineering works,0.9099923722349352,vahan
372,altaf engineering works,kamala engineering works,0.9134748102139406,vahan
373,altaf engineering works,khaja engineering works,0.9130434782608695,vahan
374,altaf engineering works,p la engineering works,0.9095520421607377,vahan
375,altaf engineering works,padma engineering works,0.9130434782608695,vahan
376,altaf engineering works,prathap engineering works,0.9176811594202898,vahan
377,altaf engineering works,raj engineering works,0.9102829537612146,vahan
378,altaf engineering works,raja engineering works,0.9262187088274044,vahan
379,altaf engineering works,salam engineering works,0.9420289855072465,vahan
380,altaf engineering works,sarma engineering works,0.9130434782608695,vahan
381,altaf engineering works,staff engineering works,0.9261559696342304,vahan
382,altaf engineering works,upa engineering works,0.9102829537612146,vahan
383,altaf engineering works,varma engineering works,0.9130434782608695,vahan
384,aman agro industries,aaron industries,0.9025,vahan
385,aman agro industries,amar agro ind,0.9003846153846153,vahan
386,aman agro industries,aparna industries,0.9036029411764707,vahan
387,aman agro industries,avon agro industries,0.9066666666666667,vahan
388,aman agro industries,bangal agro industries,0.9027910685805423,vahan
389,aman agro industries,bhavna agro industries,0.920334928229665,vahan
390,aman agro industries,ganga agro industries,0.916499582289056,vahan
391,aman agro industries,pavan agro industries,0.9515873015873016,vahan
392,aman agro industries,sangam agro industries,0.9196969696969698,vahan
393,aman agro industries,sant agro industries,0.9148148148148149,vahan
394,aman agro industries,sapna agro industries,0.9340434419381788,vahan
395,aman agro industries,ulavan agro industires,0.920334928229665,vahan
396,aman automobiles,anand automobiles,0.9259558823529411,vahan
397,aman automobiles,kadian automobiles,0.9236111111111112,vahan
398,aman automobiles,maya automobiles,0.9361111111111112,vahan
399,aman automobiles,raja automobiles,0.9166666666666666,vahan
400,aman automobiles,sharma auto mobiles,0.9089912280701755,vahan
401,aman electric vehicles,aman electrical vehicles,0.956060606060606,vahan
402,aman electric vehicles,avl electric vehicles,0.91473000683527,vahan
403,aman electrical vehicles,aman electric vehicles,0.956060606060606,vahan
404,amar agro ind,aman agro industries,0.9003846153846153,vahan
405,amar agro ind,sahkar agro ind,0.9076923076923077,vahan
406,amar engineering works,akshar engneering works,0.9035968379446639,vahan
407,amar engineering works,amit engineering works,0.9115151515151514,vahan
408,amar engineering works,ars engineering works,0.9584415584415584,vahan
409,amar engineering works,avatar engineering work,0.933596837944664,vahan
410,amar engineering works,avtar engineering works,0.9602766798418972,vahan
411,amar engineering works,bdr engineering works,0.9227994227994228,vahan
412,amar engineering works,bharat engineering works,0.9273088023088022,vahan
413,amar engineering works,bharath engineering works,0.9156421356421355,vahan
414,amar engineering works,farma engineering works,0.9703557312252965,vahan
415,amar engineering works,hazra engineering works,0.9399899617290922,vahan
416,amar engineering works,jalaram engineering works,0.9448484848484848,vahan
417,amar engineering works,kumar engineering works,0.9399899617290922,vahan
418,amar engineering works,m r engineering works,0.937157287157287,vahan
419,amar engineering works,malhotra engineering works,0.9184149184149185,vahan
420,amar engineering works,matharu engineering works,0.9448484848484848,vahan
421,amar engineering works,prakash engineering works,0.9156421356421355,vahan
422,amar engineering works,prathap engineering works,0.9156421356421355,vahan
423,amar engineering works,r k engineering works,0.9227994227994228,vahan
424,amar engineering works,raj engineering works,0.937157287157287,vahan
425,amar engineering works,raja engineering works,0.9538239538239539,vahan
426,amar engineering works,rambabu engineering works,0.9296969696969697,vahan
427,amar engineering works,s r engineering works,0.9052555631503,vahan
428,amar engineering works,sarma engineering works,0.9703557312252965,vahan
429,amar engineering works,saroj engineering works,0.9262187088274044,vahan
430,amar engineering works,saru engineering works,0.9393939393939394,vahan
431,amar engineering works,star engineering works,0.9393939393939394,vahan
432,amar engineering works,suraj engineering works,0.9095520421607377,vahan
433,amar engineering works,varma engineering works,0.9703557312252965,vahan
434,amar international,dhar international,0.9259259259259259,vahan
435,amar trolly works,sabar trolly works,0.943355119825708,vahan
436,amardeep industries,aadesh industries,0.901547987616099,vahan
437,ambay engineering works,a k engineering works,0.9192546583850931,vahan
438,ambay engineering works,a m engineering works,0.931583850931677,vahan
439,ambay engineering works,ahamad engineering works,0.9221273291925466,vahan
440,ambay engineering works,alam engineering works,0.945990965556183,vahan
441,ambay engineering works,altaf engineering works,0.9217391304347826,vahan
442,ambay engineering works,aptha engineering works,0.9217391304347826,vahan
443,ambay engineering works,ars engineering works,0.9192546583850931,vahan
444,ambay engineering works,aum engineering and works,0.9008695652173914,vahan
445,ambay engineering works,ayub engineering works,0.945990965556183,vahan
446,ambay engineering works,b b engineering works,0.9102829537612146,vahan
447,ambay engineering works,b f engineering works,0.9102829537612146,vahan
448,ambay engineering works,bdr engineering works,0.9102829537612146,vahan
449,ambay engineering works,farma engineering works,0.9420289855072465,vahan
450,ambay engineering works,fayaz engineering works,0.9261559696342304,vahan
451,ambay engineering works,k engineering works,0.9099923722349352,vahan
452,ambay engineering works,kamala engineering works,0.9293478260869565,vahan
453,ambay engineering works,khaja engineering works,0.9130434782608695,vahan
454,ambay engineering works,m m engineering works,0.9102829537612146,vahan
455,ambay engineering works,m r engineering works,0.9102829537612146,vahan
456,ambay engineering works,om engineering works,0.9253623188405796,vahan
457,ambay engineering works,padma engineering works,0.9420289855072465,vahan
458,ambay engineering works,prabhu engineering works,0.9009661835748792,vahan
459,ambay engineering works,raj engineering works,0.9102829537612146,vahan
460,ambay engineering works,raja engineering works,0.9262187088274044,vahan
461,ambay engineering works,rambabu engineering works,0.9455072463768116,vahan
462,ambay engineering works,salam engineering works,0.9261559696342304,vahan
463,ambay engineering works,sarma engineering works,0.9420289855072465,vahan
464,ambay engineering works,upa engineering works,0.9102829537612146,vahan
465,ambay engineering works,varma engineering works,0.9420289855072465,vahan
466,ambey agro industries,abhay agro industries,0.9270676691729324,vahan
467,ambey agro industries,bal agro industries,0.9163185742133111,vahan
468,ambey agro industries,ekta agro industries,0.9005291005291006,vahan
469,ambey agro industries,jay agro industries,0.9348370927318296,vahan
470,ambey agro industries,lal agro industries,0.9014202172096909,vahan
471,ambey agro industries,patel agro industries,0.9047619047619048,vahan
472,ambey agro industries,saya agro industries,0.9005291005291006,vahan
473,ambey agro industries,shyam agro industries,0.9189640768588138,vahan
474,ambey agro industries,uma agro industries,0.9163185742133111,vahan
475,ambey agro industries,uttam agro industries,0.9047619047619048,vahan
476,ambica agro industries,aditya agro industries,0.9181818181818182,vahan
477,ambica agro industries,ambica industries,0.9192513368983957,vahan
